Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year end price
0062.HK,TRANSPORT INT'L,Industrials,Railroads,2019,nan,nan,nan,nan,0.3,nan,nan,nan,0.019034534087075696,8020700527.871704,nan,15.76082706451416
0069.HK,SHANGRI-LA ASIA,Consumer Cyclical,Lodging,2019,nan,nan,nan,nan,0.22000000000000003,nan,nan,nan,0.028064316849413563,27879496043.259277,nan,7.839136123657227
0071.HK,MIRAMAR HOTEL,Real Estate,Real Estate Services,2019,1.86,nan,nan,nan,0.61,6.837335196874474,nan,nan,0.047965615229341035,8787244737.39624,nan,12.717443466186523
0081.HK,CH OVS G OCEANS,Real Estate,Real Estate - Development,2019,nan,nan,nan,nan,0.172,nan,nan,nan,0.04543107982873959,13475612720.539307,nan,3.785954475402832
0085.HK,CE HUADA TECH,Technology,Semiconductors,2019,0.0764,nan,nan,nan,0.02,6.4294188434540915,nan,nan,0.04071598243728747,997087546.703064,nan,0.4912075996398926
0089.HK,TAI SANG LAND,Real Estate,Real Estate Services,2019,1.52,nan,nan,nan,0.22,2.3368785255833675,nan,nan,0.0619359716479622,1021819821.9238281,nan,3.5520553588867188
0097.HK,HENDERSON INV,Consumer Cyclical,Department Stores,2019,nan,nan,nan,nan,0.04,nan,nan,nan,0.0783858891330743,1555040113.3176422,nan,0.5102959275245667
0098.HK,XINGFA ALUM,Basic Materials,Aluminum,2019,1.45,nan,nan,nan,0.2,3.979270540434739,nan,nan,0.03466239178291445,2427120405.5072937,nan,5.769942283630371
0099.HK,WONG'S INT'L,Technology,Consumer Electronics,2019,nan,nan,nan,nan,0.09,nan,nan,nan,0.038768347413818155,1110791737.9179,nan,2.321481466293335
0101.HK,HANG LUNG PPT,Real Estate,Real Estate Services,2019,nan,nan,nan,nan,0.75,nan,nan,nan,0.05850745549124511,61321415704.65088,nan,12.818879127502441
0103.HK,SHOUGANG CENT,Basic Materials,Steel,2019,0.0563,nan,nan,nan,0.0,2.7878487194833705,nan,nan,0.0,368855747.20681,nan,0.15695588290691376
0107.HK,SICHUAN EXPRESS,Industrials,Infrastructure Operations,2019,nan,nan,nan,nan,0.113805,nan,nan,nan,0.06355099553662456,1603309149.441719,nan,1.7907665967941284
0119.HK,POLY PROPERTY,Real Estate,Real Estate - Development,2019,0.940381,nan,nan,nan,0.123,2.555611553729489,nan,nan,0.051180723723469004,9183245057.874756,nan,2.4032485485076904
0123.HK,YUEXIU PROPERTY,Real Estate,Real Estate - Development,2019,nan,nan,nan,nan,0.495407,nan,nan,nan,0.08242522745627379,24194127027.680664,nan,6.010380744934082
0135.HK,KUNLUN ENERGY,Energy,Oil & Gas Refining & Marketing,2019,nan,nan,nan,nan,0.2575,nan,nan,nan,0.047364641507636744,47075043986.989746,nan,5.436544895172119
0137.HK,JINHUI HOLDINGS,Industrials,Marine Shipping,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,376207965.86040497,nan,0.7094395160675049
0144.HK,CHINA MER PORT,Industrials,Marine Shipping,2019,nan,nan,nan,nan,0.95,nan,nan,nan,0.10163859859451324,39238140446.136475,nan,9.346842765808105
0142.HK,FIRST PACIFIC,Consumer Defensive,Packaged Foods,2019,nan,nan,nan,nan,0.12,nan,nan,nan,0.06441560462681639,7927060517.684326,nan,1.8629026412963867
0152.HK,SHENZHEN INT'L,Industrials,Infrastructure Operations,2019,nan,nan,nan,nan,0.36,nan,nan,nan,0.024696299598454163,35125520465.19141,nan,14.577082633972168
0175.HK,GEELY AUTO,Consumer Cyclical,Auto Manufacturers,2019,nan,nan,nan,nan,0.35,nan,nan,nan,0.025131754531896405,140307754491.42188,nan,13.926604270935059
0177.HK,JIANGSU EXPRESS,Industrials,Infrastructure Operations,2019,nan,nan,nan,nan,0.5225,nan,nan,nan,0.06708465241069282,9517750738.14392,nan,7.788666725158691
0182.HK,CONCORD NE,Utilities,Utilities - Renewable,2019,nan,nan,nan,nan,0.02,nan,nan,nan,0.07012806661349064,2271384417.8524323,nan,0.2851925194263458
0194.HK,LIU CHONG HING,Real Estate,Real Estate - Development,2019,1.14,nan,nan,nan,0.7,6.889994520890086,nan,nan,0.08911982235364303,2973615729.9371796,nan,7.854593753814697
0207.HK,JOY CITY PPT,Real Estate,Real Estate - Diversified,2019,0.107,nan,nan,nan,0.06,6.521559764291639,nan,nan,0.08598367320372312,9930559990.580017,nan,0.6978068947792053
0212.HK,NANYANG HOLD,Real Estate,Real Estate Services,2019,1.75,nan,nan,nan,0.7,25.721343994140625,nan,nan,0.01555128690363617,1528966068.6820984,nan,45.012351989746094
0215.HK,HUTCHTEL HK,Communication Services,Telecom Services,2019,nan,nan,nan,nan,0.8293,nan,nan,nan,0.7045388855406161,5672475777.715759,nan,1.1770819425582886
0217.HK,CHINA CHENGTONG,Basic Materials,Steel,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,1113417437.4141388,nan,0.1870381385087967
0222.HK,MIN XIN HOLD,Financial Services,Insurance - Property & Casualty,2019,nan,nan,nan,nan,0.1,nan,nan,nan,0.03734711520678732,1599205241.671402,nan,2.6775829792022705
0232.HK,CON AERO TECH,Industrials,Aerospace & Defense,2019,nan,nan,nan,nan,0.01,nan,nan,nan,0.06128487080052035,1518053249.7624207,nan,0.1631724089384079
0236.HK,SAN MIGUEL HK,Consumer Defensive,Beverages - Brewers,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,342440921.95184326,nan,0.9166688919067383
0240.HK,BUILD KING HOLD,Industrials,Engineering & Construction,2019,nan,nan,nan,nan,0.044,nan,nan,nan,0.07694057555538994,710193840.1365662,nan,0.5718699097633362
0239.HK,PAK FAH YEOW,Healthcare,Drug Manufacturers - Specialty & Generic,2019,0.116,nan,nan,nan,0.10800000000000001,18.98756109434983,nan,nan,0.049033916369368304,686404890.5754089,nan,2.20255708694458
0251.HK,SEA HOLDINGS,Real Estate,Real Estate - Diversified,2019,0.261,nan,nan,nan,0.05,24.401112991274545,nan,nan,0.007850907509610582,3834735075.294922,nan,6.368690490722656
0258.HK,TOMSON GROUP,Real Estate,Real Estate - Diversified,2019,nan,nan,nan,nan,0.18,nan,nan,nan,0.12020626174587848,3244024016.189575,nan,1.497426152229309
0257.HK,EB ENVIRONMENT,Industrials,Waste Management,2019,0.847,nan,nan,nan,0.25,5.2261639654706755,nan,nan,0.05647725330062325,27192275371.916016,nan,4.426560878753662
0267.HK,CITIC,Industrials,Conglomerates,2019,1.85,nan,nan,nan,0.44,3.8796775405471386,nan,nan,0.061303506632228076,208792818892.85938,nan,7.177403450012207
0270.HK,GUANGDONG INV,Utilities,Utilities - Regulated Water,2019,nan,nan,nan,nan,0.548,nan,nan,nan,0.047433956747422984,75530815756.25977,nan,11.552905082702637
0272.HK,SHUI ON LAND,Real Estate,Real Estate - Development,2019,0.24,nan,nan,nan,0.12,4.786427815755209,nan,nan,0.10446203708623346,9200911696.625,nan,1.14874267578125
0288.HK,WH GROUP,Consumer Defensive,Packaged Foods,2019,nan,nan,nan,nan,0.2,nan,nan,nan,0.03160095929158708,81201331197.66211,nan,6.328921794891357
0285.HK,BYD ELECTRONIC,Technology,Electronic Components,2019,0.71,nan,nan,nan,0.22192,20.264888817155867,nan,nan,0.015423888238512318,32419199871.125977,nan,14.388071060180664
0293.HK,CATHAY PAC AIR,Industrials,Airlines,2019,0.391,nan,nan,nan,0.331022,23.810393974909086,nan,nan,0.03555605091855236,59938302536.71875,nan,9.309864044189453
0297.HK,SINOFERT,Basic Materials,Agricultural Inputs,2019,0.0877,nan,nan,nan,0.0224,7.328820609176445,nan,nan,0.034850926933910224,4514884188.899414,nan,0.6427375674247742
0305.HK,WULING MOTORS,Consumer Cyclical,Auto Parts,2019,-0.0605,nan,nan,nan,0.004409,-4.184471674201903,nan,nan,0.017415826592194764,834963986.7721863,nan,0.2531605362892151
0308.HK,CHINA TRAVEL HK,Consumer Cyclical,Leisure,2019,nan,nan,nan,nan,0.03,nan,nan,nan,0.022466906032039536,7393047024.949951,nan,1.3352973461151123
0311.HK,LUEN THAI,Consumer Cyclical,Apparel Manufacturing,2019,nan,nan,nan,nan,0.047299999999999995,nan,nan,nan,0.08359881291633495,585096869.8054619,nan,0.5657975077629089
0316.HK,OOIL,Industrials,Marine Shipping,2019,2.155,nan,nan,nan,13.600000000000001,9.044725988967791,nan,nan,0.697744174902308,12871583904.598633,nan,19.491384506225586
0317.HK,COMEC,Industrials,Aerospace & Defense,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,3241552399.9911804,nan,5.474938869476318
0322.HK,TINGYI,Consumer Defensive,Packaged Foods,2019,0.5925,nan,nan,nan,0.25089,18.05880743742995,nan,nan,0.023448006710400256,60286767642.476074,nan,10.699843406677246
0327.HK,PAX GLOBAL,Industrials,Business Equipment & Supplies,2019,nan,nan,nan,nan,0.08,nan,nan,nan,0.02932426076355358,2896441213.807678,nan,2.728116512298584
0323.HK,MAANSHAN IRON,Basic Materials,Steel,2019,nan,nan,nan,nan,0.35278,nan,nan,nan,0.144264722741156,4237647643.286499,nan,2.4453656673431396
0336.HK,HUABAO INTL,Basic Materials,Specialty Chemicals,2019,nan,nan,nan,nan,0.277,nan,nan,nan,0.10780688701918728,8299011596.622437,nan,2.569409132003784
0354.HK,CHINASOFT INT'L,Technology,Information Technology Services,2019,nan,nan,nan,nan,0.0215,nan,nan,nan,0.0050244675634956715,10563973337.519531,nan,4.279060363769531
0358.HK,JIANGXI COPPER,Basic Materials,Copper,2019,nan,nan,nan,nan,0.22743,nan,nan,nan,0.024866536001361374,12689929588.03125,nan,9.146026611328125
0366.HK,LUKS GROUP (VN),Basic Materials,Building Materials,2019,nan,nan,nan,nan,0.12,nan,nan,nan,0.09268688511548559,650516618.0185547,nan,1.2946815490722656
0363.HK,SHANGHAI IND H,Industrials,Conglomerates,2019,nan,nan,nan,nan,0.52,nan,nan,nan,0.05265579711614474,10736694203.545898,nan,9.875455856323242
0369.HK,WING TAI PPT,Real Estate,Real Estate - Development,2019,0.18,nan,nan,nan,0.27,20.061944590674507,nan,nan,0.07476842502581992,4901052815.723419,nan,3.611150026321411
0371.HK,BJ ENT WATER,Utilities,Utilities - Regulated Water,2019,0.4977,nan,nan,nan,0.19,5.7188574032345665,nan,nan,0.06675390747506481,28542732448.609375,nan,2.8462753295898438
0385.HK,CHINNEY ALLI,Industrials,Engineering & Construction,2019,nan,nan,nan,nan,0.06,nan,nan,nan,0.054239752330842814,658077128.7870178,nan,1.1061997413635254
0386.HK,SINOPEC CORP,Energy,Oil & Gas Integrated,2019,nan,nan,nan,nan,0.43689999999999996,nan,nan,nan,0.14857049924948235,70721274691.91504,nan,2.9406914710998535
0390.HK,CHINA RAILWAY,Industrials,Engineering & Construction,2019,nan,nan,nan,nan,0.14573,nan,nan,nan,0.03895135762993899,15741246904.15625,nan,3.7413330078125
0388.HK,HKEX,Financial Services,Financial Data & Stock Exchanges,2019,nan,nan,nan,nan,6.79,nan,nan,nan,0.030404444046330366,282393671168.4844,nan,223.32261657714844
0440.HK,DAH SING,Financial Services,Banks - Regional,2019,nan,nan,nan,nan,1.48,nan,nan,nan,0.06648731328173527,7113703178.767639,nan,22.259885787963867
0450.HK,HUNG HING PRINT,Industrials,Specialty Business Services,2019,nan,nan,nan,nan,0.07,nan,nan,nan,0.0925056726824236,686417261.9768944,nan,0.7567103505134583
0467.HK,UNITEDENERGY GP,Energy,Oil & Gas E&P,2019,nan,nan,nan,nan,0.04,nan,nan,nan,0.03231909907601739,31768584563.11035,nan,1.2376582622528076
0468.HK,GAPACK,Consumer Cyclical,Packaging & Containers,2019,nan,nan,nan,nan,0.27,nan,nan,nan,0.09329454457021163,4072318455.813629,nan,2.894059896469116
0506.HK,CHINA FOODS,Consumer Defensive,Beverages - Non-Alcoholic,2019,0.1494,nan,nan,nan,0.039,16.417244830763483,nan,nan,0.015900608134786977,6860843485.937622,nan,2.4527363777160645
0520.HK,XIABUXIABU,Consumer Cyclical,Restaurants,2019,0.2702,nan,nan,nan,0.17670000000000002,35.37840529074058,nan,nan,0.01848472321557286,10027361189.625244,nan,9.559245109558105
0525.HK,GUANGSHEN RAIL,Industrials,Railroads,2019,nan,nan,nan,nan,0.06824,nan,nan,nan,0.02960385789824096,3299296671.1316223,nan,2.305104970932007
0528.HK,KINGDOM HOLDING,Consumer Cyclical,Textile Manufacturing,2019,nan,nan,nan,nan,0.06,nan,nan,nan,0.0436644528336981,847069324.3510742,nan,1.3741154670715332
0529.HK,SIS INT'L,Technology,Electronics & Computer Distribution,2019,nan,nan,nan,nan,0.07,nan,nan,nan,0.02406501788680393,808546690.1177597,nan,2.9087865352630615
0533.HK,GOLDLION HOLD,Consumer Cyclical,Apparel Manufacturing,2019,nan,nan,nan,nan,0.185,nan,nan,nan,0.11469946510278287,1570723402.402588,nan,1.6129107475280762
0536.HK,TRADELINK,Technology,Software - Application,2019,nan,nan,nan,nan,0.093,nan,nan,nan,0.12260988860776642,602732465.9629364,nan,0.758503258228302
0535.HK,GEMDALE PPT,Real Estate,Real Estate - Development,2019,0.2392,nan,nan,nan,0.03136,3.279444316159124,nan,nan,0.03997740662458149,13032501678.932861,nan,0.7844430804252625
0546.HK,FUFENG GROUP,Basic Materials,Specialty Chemicals,2019,nan,nan,nan,nan,0.32899999999999996,nan,nan,nan,0.14185994485875594,5816479284.195007,nan,2.3191888332366943
0548.HK,SHENZHENEXPRESS,Industrials,Infrastructure Operations,2019,nan,nan,nan,nan,0.410513,nan,nan,nan,0.05383560235996435,5699917288.649414,nan,7.625307083129883
0553.HK,NANJING PANDA,Technology,Electronic Components,2019,nan,nan,nan,nan,0.091,nan,nan,nan,0.020962126203224532,1050561368.9422607,nan,4.34116268157959
0552.HK,CHINACOMSERVICE,Communication Services,Telecom Services,2019,nan,nan,nan,nan,0.14283,nan,nan,nan,0.03031263271279729,11268124023.55664,nan,4.711896896362305
0551.HK,YUE YUEN IND,Consumer Cyclical,Footwear & Accessories,2019,nan,nan,nan,nan,1.5,nan,nan,nan,0.08611885955849236,27946839569.62207,nan,17.417787551879883
0560.HK,CHU KONG SHIP,Industrials,Marine Shipping,2019,nan,nan,nan,nan,0.09,nan,nan,nan,0.08299153271146593,1215850593.7083282,nan,1.084447979927063
0573.HK,TAO HEUNG HLDGS,Consumer Cyclical,Restaurants,2019,nan,nan,nan,nan,0.12,nan,nan,nan,0.12516978814096744,972455124.5777893,nan,0.9586977958679199
0570.HK,TRAD CHI MED,Healthcare,Drug Manufacturers - Specialty & Generic,2019,nan,nan,nan,nan,0.11230000000000001,nan,nan,nan,0.031725332931541374,17825513396.739136,nan,3.5397579669952393
0576.HK,ZHEJIANGEXPRESS,Industrials,Infrastructure Operations,2019,nan,nan,nan,nan,0.394559,nan,nan,nan,0.08290411258885802,9418593848.031006,nan,4.759221076965332
0586.HK,CONCH VENTURE,Industrials,Pollution & Treatment Controls,2019,3.88,nan,nan,nan,0.55,5.381239075021646,nan,nan,0.026341995838387363,37416373871.09766,nan,20.879207611083984
0588.HK,BEIJING N STAR,Real Estate,Real Estate - Development,2019,nan,nan,nan,nan,0.13652,nan,nan,nan,0.061957667574092205,1557876184.6257935,nan,2.203439950942993
0596.HK,INSPUR DIGI ENT,Technology,Software - Application,2019,0.1783,nan,nan,nan,0.04,17.532021291992738,nan,nan,0.012796071518570654,3569595553.894043,nan,3.1259593963623047
0598.HK,SINOTRANS,Industrials,Integrated Freight & Logistics,2019,nan,nan,nan,nan,0.15227,nan,nan,nan,0.09022460913590559,3439992135.6835785,nan,1.687677025794983
0608.HK,High Fashion International Limited,Consumer Cyclical,Apparel Manufacturing,2019,0.24,nan,nan,nan,0.06,5.867177744706472,nan,nan,0.04260992437557509,430343417.6126137,nan,1.4081226587295532
0609.HK,Tiande Chemical Holdings Limited,Basic Materials,Chemicals,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,421379046.2854004,nan,0.48024892807006836
0623.HK,SinoMedia Holding Limited,Communication Services,Advertising Agencies,2019,nan,nan,nan,nan,0.0771,nan,nan,nan,0.07477387906238543,475995890.0501175,nan,1.0311087369918823
0629.HK,Yue Da International Holdings Limited,Industrials,Specialty Business Services,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,455828693.1728897,nan,0.3900538980960846
0626.HK,Public Financial Holdings Limited,Financial Services,Banks - Regional,2019,nan,nan,nan,nan,0.22000000000000003,nan,nan,nan,0.09616433333843989,2511767009.8114014,nan,2.287750482559204
0631.HK,SANY INT'L,Industrials,Farm & Heavy Construction Machinery,2019,nan,nan,nan,nan,0.1,nan,nan,nan,0.02644313976979366,12153965361.069824,nan,3.7816991806030273
0636.HK,KERRY LOG NET,Industrials,Integrated Freight & Logistics,2019,nan,nan,nan,nan,0.6,nan,nan,nan,0.10607499621278507,10223502694.495422,nan,5.656375408172607
0635.HK,PLAYMATES,Consumer Cyclical,Leisure,2019,nan,nan,nan,nan,0.03,nan,nan,nan,0.03140638399184222,1977008863.424965,nan,0.9552198052406311
0639.HK,SHOUGANG RES,Basic Materials,Coking Coal,2019,nan,nan,nan,nan,0.169804,nan,nan,nan,0.18137698251315917,4766227942.218018,nan,0.9361937642097473
0656.HK,FOSUN INTL,Industrials,Conglomerates,2019,1.73,nan,nan,nan,0.5,5.976662608240381,nan,nan,0.048357647065768276,84601926029.11133,nan,10.33962631225586
0662.HK,ASIA FINANCIAL,Financial Services,Insurance - Life,2019,nan,nan,nan,nan,0.085,nan,nan,nan,0.02430596199098231,3233928835.6150055,nan,3.497084379196167
0669.HK,TECHTRONIC IND,Industrials,Tools & Accessories,2019,nan,nan,nan,nan,0.95,nan,nan,nan,0.016310485850321074,106721838109.17773,nan,58.2447395324707
0675.HK,K & P INT'L,Technology,Electronic Components,2019,0.0624,nan,nan,nan,0.01,3.7411953776310654,nan,nan,0.04283561644884878,62332473.33298874,nan,0.23345059156417847
0683.HK,KERRY PPT,Real Estate,Real Estate - Development,2019,nan,nan,nan,nan,1.35,nan,nan,nan,0.08724233260204992,22457772239.276,nan,15.474139213562012
0687.HK,TYSAN HOLDINGS,Industrials,Engineering & Construction,2019,-0.2278,nan,nan,nan,2.71,-2.4676377884225955,nan,nan,4.820967002126299,1892144992.7818909,nan,0.5621278882026672
0686.HK,BJ ENERGY INTL,Utilities,Utilities - Renewable,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,3991457692.105133,nan,1.8152395486831665
0688.HK,CHINA OVERSEAS,Real Estate,Real Estate - Development,2019,nan,nan,nan,nan,0.95,nan,nan,nan,0.040827050202801765,254675638811.80078,nan,23.26888656616211
0695.HK,DONGWU CEMENT,Basic Materials,Building Materials,2019,0.134693,nan,nan,nan,0.0725,10.153441238570416,nan,nan,0.05301267520664449,754913798.3322144,nan,1.3675974607467651
0693.HK,TAN CHONG INT'L,Consumer Cyclical,Auto & Truck Dealerships,2019,0.1058,5.620846898788885,0.01090561768991041,1.5556668271069822,0.115,16.235836512199647,0.20753866981599933,0.30560368106821123,0.06694798391954666,3458366196.0341797,19524983000.0,1.7177515029907227
0697.HK,SHOUCHENG,Industrials,Infrastructure Operations,2019,nan,nan,nan,nan,0.164,nan,nan,nan,0.11856591654503247,10077335616.987305,nan,1.3831968307495117
0696.HK,TRAVELSKY TECH,Technology,Information Technology Services,2019,0.87,nan,nan,nan,0.30625,20.804234208731817,nan,nan,0.01692018512775297,16879076998.487183,nan,18.09968376159668
0701.HK,CNT GROUP,Basic Materials,Specialty Chemicals,2019,0.1233,nan,nan,nan,0.01,2.460385712780608,nan,nan,0.032963531038948904,577513974.989708,nan,0.303365558385849
0700.HK,TENCENT,Communication Services,Internet Content & Information,2019,nan,nan,nan,nan,1.0,nan,nan,nan,0.0029659798454935216,3080095200876.1562,nan,337.1567077636719
0710.HK,BOE VARITRONIX,Technology,Electronic Components,2019,0.034,nan,nan,nan,0.01,68.20410840651567,nan,nan,0.004312315693737972,1806922403.9684753,nan,2.318939685821533
0716.HK,SINGAMAS CONT,Consumer Cyclical,Packaging & Containers,2019,-0.0456,nan,nan,nan,0.07,-6.840913311431282,nan,nan,0.22439806637120924,743120054.7162781,nan,0.3119456470012665
0728.HK,CHINA TELECOM,Communication Services,Telecom Services,2019,nan,nan,nan,nan,0.125,nan,nan,nan,0.054584306990917854,31779737430.551758,nan,2.2900354862213135
0732.HK,TRULY INT'L,Technology,Electronic Components,2019,0.171,nan,nan,nan,0.0,4.933371181376496,nan,nan,0.0,2666732868.250244,nan,0.8436064720153809
0746.HK,L & M CHEMICAL,Basic Materials,Chemicals,2019,nan,nan,nan,nan,0.32999999999999996,nan,nan,nan,0.1384170426969456,1966882073.879242,nan,2.3840994834899902
0743.HK,ASIA CEMENT CH,Basic Materials,Building Materials,2019,nan,nan,nan,nan,0.705,nan,nan,nan,0.09389556573061045,11764445692.879883,nan,7.5083417892456055
0751.HK,SKYWORTH GROUP,Technology,Consumer Electronics,2019,nan,nan,nan,nan,0.06,nan,nan,nan,0.029323808020116415,4538353433.111572,nan,2.046118974685669
0757.HK,SOLARGIGA,Technology,Solar,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,214599945.13734627,nan,0.06456521898508072
0762.HK,CHINA UNICOM,Communication Services,Telecom Services,2019,nan,nan,nan,nan,0.15559,nan,nan,nan,0.029282803631867346,162578111694.08203,nan,5.313357353210449
0763.HK,ZTE,Technology,Communication Equipment,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,16224077973.96997,nan,21.474538803100586
0771.HK,AUTOMATED SYS,Technology,Information Technology Services,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,552282755.5851746,nan,0.6624501943588257
0777.HK,NETDRAGON,Communication Services,Electronic Gaming & Multimedia,2019,nan,nan,nan,nan,0.3,nan,nan,nan,0.0223842337611326,7120141082.369385,nan,13.402290344238281
0778.HK,FORTUNE REIT,Real Estate,REIT - Retail,2019,nan,nan,nan,nan,0.5106999999999999,nan,nan,nan,0.07994289028396705,12984943974.70874,nan,6.388310432434082
0788.HK,CHINA TOWER,Communication Services,Telecom Services,2019,nan,nan,nan,nan,0.002628,nan,nan,nan,0.0018000115637019753,68128858049.856445,nan,1.4599906206130981
0799.HK,IGG,Communication Services,Electronic Gaming & Multimedia,2019,nan,nan,nan,nan,0.29700000000000004,nan,nan,nan,0.0588925331175515,5750629011.457275,nan,5.043084144592285
0798.HK,CEOVU,Industrials,Conglomerates,2019,0.0744,nan,nan,nan,0.025,4.661576722257881,nan,nan,0.07208322964458017,2552372385.465576,nan,0.34682130813598633
0806.HK,VALUE PARTNERS,Financial Services,Asset Management,2019,nan,nan,nan,nan,0.06,nan,nan,nan,0.017782543816124128,6163493935.0251465,nan,3.3740954399108887
0808.HK,PROSPERITY REIT,Real Estate,REIT - Office,2019,0.22,nan,nan,nan,0.1823,9.412652795965021,nan,nan,0.08803430675691981,3204744722.7478027,nan,2.0707836151123047
0811.HK,XINHUA WINSHARE,Communication Services,Publishing,2019,nan,nan,nan,nan,0.343745,nan,nan,nan,0.0836667203147204,1815699608.4417114,nan,4.108503341674805
0819.HK,TIANNENG POWER,Consumer Cyclical,Auto Parts,2019,1.49,nan,nan,nan,0.38,3.083585252697836,nan,nan,0.08270682862549379,5174005372.85376,nan,4.594542026519775
0829.HK,SHENGUAN HLDGS,Consumer Defensive,Packaged Foods,2019,0.023,nan,nan,nan,0.016,8.900575663732447,nan,nan,0.07815811023860479,661322002.2107162,nan,0.20471324026584625
0830.HK,CSC DEVELOPMENT,Industrials,Engineering & Construction,2019,nan,nan,nan,nan,0.024,nan,nan,nan,0.03830570939396214,1413188783.1982727,nan,0.6265384554862976
0831.HK,CR ASIA,Consumer Defensive,Grocery Stores,2019,nan,nan,nan,nan,0.23,nan,nan,nan,-0.021830791337002508,-8190537519.220825,nan,-10.535577774047852
0833.HK,ALLTRONICS,Technology,Electronic Components,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,297819988.64536667,nan,0.6295633912086487
0837.HK,CARPENTER TAN,Consumer Defensive,Household & Personal Products,2019,0.4925,nan,nan,nan,0.2586,7.095625436850611,nan,nan,0.07399998024205663,869154832.0636749,nan,3.494595527648926
0842.HK,LEOCH INT'L,Industrials,Electrical Equipment & Parts,2019,nan,nan,nan,nan,0.02,nan,nan,nan,0.042674342200856925,644799643.5536728,nan,0.4686656892299652
