Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year end price
0014.HK,HYSAN DEV,Real Estate,Real Estate Services,2020,-2.44,82.1189679885332,-0.023206232062320625,1.2550743862136788,1.44,-8.954910372124344,0.1728395061728395,0.2660771541969993,0.06590394653902347,22440148953.51233,109755000000.0,21.8499813079834
0016.HK,SHK PPT,Real Estate,Real Estate - Development,2020,nan,nan,nan,nan,4.95,nan,nan,nan,0.060631675270865694,236594144930.26562,nan,81.64049530029297
0018.HK,ORIENTAL E H,Communication Services,Publishing,2020,nan,nan,nan,nan,0.02,nan,nan,nan,0.05998394144338411,799520652.461052,nan,0.33342257142066956
0019.HK,SWIRE PACIFIC A,Industrials,Conglomerates,2020,-7.32,326.6878629168719,-0.025395396088753436,1.3570904852324641,2.3499999999999996,-4.242169010183199,0.1692780125141419,0.0950530481214804,0.07567785503016912,24969675317.12793,433110000000.0,31.052677154541016
0017.HK,NEW WORLD DEV,Real Estate,Real Estate - Diversified,2020,0.43,nan,nan,nan,2.04,61.87057938686637,nan,nan,0.07667919217059577,66952506739.223145,nan,26.60434913635254
0023.HK,BANK OF E ASIA,Financial Services,Banks - Regional,2020,0.97,42.90809207964246,0.004086293842292124,7.771977925410384,0.51,13.592670873268364,0.01843468035548721,0.30728214907802487,0.03868063905750013,34677712369.90234,884420000000.0,13.184890747070312
0028.HK,TIAN AN,Real Estate,Real Estate - Development,2020,0.41,17.502134768439326,0.014500882635592087,1.5801191477763052,0.2,9.188193809695361,0.1905686931500594,0.21523999853824785,0.05309039928326827,5522919532.692383,42620647000.0,3.7671594619750977
0027.HK,GALAXY ENT,Consumer Cyclical,Resorts & Casinos,2020,-0.916,15.411537489304783,-0.04284714774790139,1.3628838860492487,0.45,-63.7815925231667,0.10419782833177027,3.7909221446442602,0.007702322192212653,255598304468.54492,92726779000.0,58.4239387512207
0025.HK,CHEVALIER INT'L,Industrials,Conglomerates,2020,nan,nan,nan,nan,0.48,nan,nan,nan,0.06347578111876152,2278170310.8062744,nan,7.561939239501953
0029.HK,DYNAMIC HOLD,Real Estate,Real Estate Services,2020,-0.12,nan,nan,nan,0.02,-120.20950317382812,nan,nan,0.0013864683096282287,3428913569.091797,nan,14.425140380859375
0031.HK,CHINA AEROSPACE,Technology,Electronic Components,2020,0.0962,2.569181154949203,0.01840822388414945,1.5669039985268922,0.02,4.080269106212624,0.10122081579155716,0.15278093071074828,0.0509525726094043,1210937837.290123,16116764000.0,0.3925218880176544
0032.HK,CROSS-HAR(HOLD),Consumer Defensive,Education & Training Services,2020,1.95,24.456395161636543,0.07134173231103899,1.0932260012377855,0.42,6.031502454708784,0.011824594341732017,0.48091428474837794,0.035709944081422855,4383343744.338989,10165761000.0,11.761429786682129
0034.HK,KOWLOON DEV,Real Estate,Real Estate - Development,2020,0.612544,13.374362742614577,0.023482782040610092,1.9390551945842305,0.7026239999999999,10.010629204196151,0.3699707812554932,0.45848546007481633,0.11458408858542074,8009615820.97644,34104477000.0,6.131950855255127
0035.HK,FE CONSORT INTL,Real Estate,Real Estate - Development,2020,nan,nan,nan,nan,0.17272800000000002,nan,nan,nan,0.0976986174048203,5365552164.894653,nan,1.767967700958252
0038.HK,FIRST TRACTOR,Industrials,Farm & Heavy Construction Machinery,2020,0.2842,11.068477566107058,0.02269785447759675,2.4806662068956222,0.0,11.519672667619462,0.2265568789977403,0.2957851206350618,0.0,1283168827.6195526,12342608882.99,3.273890972137451
0041.HK,Great Eagle Holdings Limited,Real Estate,Real Estate - Diversified,2020,-11.94,78.65398198365992,-0.0764026055525646,1.4928853761539336,2.0,-1.4396694637023824,0.2633416148391525,0.218547783126575,0.11634905916106703,12853099344.187988,111779591000.0,17.189653396606445
0045.HK,"The Hongkong and Shanghai Hotels, Limited",Consumer Cyclical,Lodging,2020,-1.18,22.10277472057255,-0.036140762681868145,1.4448481912144704,0.09,-5.771516541303215,0.26915553568434586,0.30812373581308333,0.013215103152672564,11352510922.297241,53679000000.0,6.810389518737793
0046.HK,Computer And Technologies Holdings Limited,Technology,Information Technology Services,2020,0.2431,2.1146271116604862,0.09010622418578443,1.2942611805826296,0.13,7.687858081756429,0.010547486167476935,0.8838051348955994,0.0695589529101446,453586471.33111954,667268000.0,1.8689182996749878
0050.HK,HK FERRY (HOLD),Real Estate,Real Estate - Diversified,2020,0.07,16.76321389776246,0.004275137617850484,1.0413438916383428,0.38,73.31906046186174,0.0008933603356693731,0.306166482372177,0.07404038451086262,1828517164.1719055,6219215000.0,5.132334232330322
0053.HK,GUOCO GROUP,Industrials,Conglomerates,2020,-0.35,nan,nan,nan,2.5,-227.85348074776786,nan,nan,0.03134846621353234,26241396130.726562,nan,79.74871826171875
0057.HK,CHEN HSONG HOLD,Industrials,Specialty Industrial Machinery,2020,0.149,nan,nan,nan,0.08299999999999999,11.219055860634619,nan,nan,0.04965185901429871,1054022032.265274,nan,1.671639323234558
0062.HK,TRANSPORT INT'L,Industrials,Railroads,2020,4.21,25.911350552053946,0.09865054241338558,1.463760830169952,0.7,2.900340155014799,0.15998683425685747,0.47123873485801016,0.057328028769485,6213900984.322998,19301607000.0,12.210432052612305
0064.HK,GET NICE,Financial Services,Capital Markets,2020,0.0122,nan,nan,nan,0.009000000000000001,13.057303721787498,nan,nan,0.05649749241888644,1539261020.5639648,nan,0.1592991054058075
0066.HK,MTR CORPORATION,Industrials,Railroads,2020,-0.78,28.463555890823763,-0.01655000103243924,1.6418372593668247,1.23,-48.00169039995242,0.17378705596508978,1.3154125456276329,0.03285140718554028,232549153116.41797,290574000000.0,37.44131851196289
0069.HK,SHANGRI-LA ASIA,Consumer Cyclical,Lodging,2020,-0.1289,1.7043931218459785,-0.0328495009836411,2.2183245029452485,0.0,-51.70076368759546,0.4559087640216508,3.9100301180007246,0.0,23700995552.941895,14008158000.0,6.664228439331055
0071.HK,MIRAMAR HOTEL,Real Estate,Real Estate Services,2020,0.44,28.72907693643626,0.014344967826587153,1.0523788767134892,0.56,24.962026422674004,0.004283880583710506,0.3823057611728127,0.05098653655663163,7589015181.884766,21045638000.0,10.983291625976562
0077.HK,AMS TRANSPORT,Industrials,Railroads,2020,-0.1338,nan,nan,nan,0.03,-3.251889539584629,nan,nan,0.06894921980203879,118310109.7216301,nan,0.43510282039642334
0081.HK,CH OVS G OCEANS,Real Estate,Real Estate - Development,2020,1.278,6.780195683079627,0.026131495240195597,6.146686333008547,0.265,2.429370215987562,0.2419004424714932,0.4579123201090128,0.0853534966395471,11050901051.46283,167413497000.0,3.1047351360321045
0083.HK,SINO LAND,Real Estate,Real Estate - Development,2020,nan,nan,nan,nan,0.55,nan,nan,nan,0.06879108468702817,72074848142.85742,nan,7.995222091674805
0085.HK,CE HUADA TECH,Technology,Semiconductors,2020,-0.4992,0.536270315705427,-0.3954599863634891,2.3034053417477995,0.023,-1.2447446202620482,0.3041742007673757,1.1587001857774581,0.03701459496086702,1261313515.5297241,2562239000.0,0.6213765144348145
0087.HK,SWIRE PACIFIC B,Industrials,Conglomerates,2020,-7.32,91.70317311159577,-0.025395396088753436,1.3570904852324641,0.47000000000000003,-0.6551951658530313,0.1692780125141419,0.05229948377258209,0.097997747266082,13738655991.187134,433110000000.0,4.7960286140441895
0086.HK,SUN HUNG KAI CO,Financial Services,Credit Services,2020,1.283,11.547357595151713,0.05779299143437863,1.6986240140565576,0.26,1.8364504177126213,0.3839739401858304,0.20404372745107985,0.11034876684749854,4616530142.326172,44083200000.0,2.356165885925293
0088.HK,TAI CHEUNG HOLD,Real Estate,Real Estate - Development,2020,0.2,nan,nan,nan,0.24,18.336564302444458,nan,nan,0.0654430121263244,2264679407.3890686,nan,3.6673128604888916
0089.HK,TAI SANG LAND,Real Estate,Real Estate Services,2020,-0.54,27.47332902432209,-0.014039752604763358,1.365634768752778,0.22,-5.890518647653085,0.2191491735080709,0.11578065646564485,0.06916324890503957,915043820.5540771,11107247000.0,3.180880069732666
0097.HK,HENDERSON INV,Consumer Cyclical,Department Stores,2020,0.042,0.44202629146916744,0.05226337448559671,1.8040089086859687,0.02,6.995941911424909,0.2773662551440329,0.6647332205132908,0.0680666709671818,895395648.0314026,2430000000.0,0.2938295602798462
0098.HK,XINGFA ALUM,Basic Materials,Aluminum,2020,1.83,8.789256768265357,0.09072776974941267,2.281290926579795,0.28,2.9071938144704683,0.13503731184494755,0.6053031354926433,0.0526299497884504,2237921910.1183167,8436061000.0,5.320164680480957
0096.HK,YUSEI,Consumer Cyclical,Auto Parts,2020,0.082,1.1449642316873336,0.03271615372955669,2.181095259733722,0.0142,12.030441586564226,0.1840803716176809,0.8615956575730469,0.014394378665261689,627954178.321991,1603153000.0,0.9864962100982666
0099.HK,WONG'S INT'L,Technology,Consumer Electronics,2020,-1.59,9.057301811554828,-0.10040613340669721,1.7504214571410508,0.05,-1.1690367692671482,0.27310596418554295,0.20522320022100257,0.026899531055996226,889390969.3145752,7585931000.0,1.8587684631347656
0101.HK,HANG LUNG PPT,Real Estate,Real Estate Services,2020,-0.57,28.909751488393873,-0.012166613034507561,1.425999406159743,0.76,-28.013187542296293,0.18098487573113253,0.5523228695175473,0.04759663038417789,76383491239.9292,211316000000.0,15.967516899108887
0103.HK,SHOUGANG CENT,Basic Materials,Steel,2020,0.0776,0.700225091100992,0.043967404794972104,2.0490802280788856,0.01,2.350297938917101,0.19613411639170356,0.2604635600435265,0.05482963553157787,428611280.964386,3371907000.0,0.18238312005996704
0104.HK,ASIA COMM HOLD,Consumer Cyclical,Specialty Retail,2020,-0.1956,nan,nan,nan,0.0,-0.5381803098753674,nan,nan,0.0,78648196.0674653,nan,0.10526806861162186
0105.HK,ASSO INT HOTELS,Real Estate,Real Estate Services,2020,-2.54,nan,nan,nan,0.5,-4.456393174299105,nan,nan,0.04417258217611101,4074925918.5791016,nan,11.319238662719727
0107.HK,SICHUAN EXPRESS,Industrials,Infrastructure Operations,2020,0.2206,17.350793005037307,0.016668737864553883,2.4474050040377278,0.119708,6.273807121857879,0.4542018380609538,0.07976591333203288,0.08649410396844955,1239124537.3106003,40463340007.54,1.3840018510818481
0114.HK,HERALD HOLD,Consumer Cyclical,Leisure,2020,nan,nan,nan,nan,0.09,nan,nan,nan,0.2329698455180771,233524603.14774323,nan,0.38631609082221985
0113.HK,DICKSON CONCEPT,Consumer Cyclical,Luxury Goods,2020,nan,nan,nan,nan,0.28,nan,nan,nan,0.10296847778989088,1071417606.3194275,nan,2.7192788124084473
0116.HK,CHOW SANG SANG,Consumer Cyclical,Luxury Goods,2020,0.804,17.86644369128315,0.032357594734533396,1.3999756554434877,0.3,9.116994800852305,0.1832366830184851,0.41026988619237725,0.040927338065754555,4931080532.913208,16826467000.0,7.330063819885254
0119.HK,POLY PROPERTY,Real Estate,Real Estate - Development,2020,0.432753,7.791568507107903,0.009177412852086867,5.2421417266813535,0.209,4.239952901163526,0.42234647008036547,0.23549203682973008,0.11390562373338058,7011300880.151001,172648449000.0,1.8348523378372192
0123.HK,YUEXIU PROPERTY,Real Estate,Real Estate - Development,2020,1.30692,10.867929847931658,0.016139530995911793,4.094771440370968,0.504934,4.27731672849799,0.2604790574324838,0.514367580305322,0.09032629584267654,22502376475.117188,263196000000.0,5.590110778808594
0124.HK,GD LAND,Real Estate,Real Estate - Development,2020,0.9827,3.9939371138308117,0.08061854257827084,2.9995379070756147,0.0,0.8139821244994148,0.3725553701796971,0.20027862506286315,0.0,1369061220.4680939,20862719000.0,0.799900233745575
0125.HK,SUN HING VISION,Consumer Cyclical,Luxury Goods,2020,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,299673235.255003,nan,1.1404045820236206
0131.HK,CHEUK NANG HOLD,Real Estate,Real Estate - Development,2020,nan,nan,nan,nan,0.125,nan,nan,nan,0.046667284994900575,1748218779.149353,nan,2.6785359382629395
0135.HK,KUNLUN ENERGY,Energy,Oil & Gas Refining & Marketing,2020,0.7002,6.188243217434135,0.039119157612202235,1.8335916334425686,0.2827,7.965195625041492,0.18283350969107287,0.9012622453075738,0.05068824509359756,48293236152.561035,154988000000.0,5.577229976654053
0137.HK,JINHUI HOLDINGS,Industrials,Marine Shipping,2020,-0.162,2.1454810813798675,-0.027605493570402692,1.5723067992662123,0.0,-3.5725511886455394,0.31714608593078175,0.2697545541573137,0.0,306906500.1286297,3109526000.0,0.5787532925605774
0144.HK,CHINA MER PORT,Industrials,Marine Shipping,2020,1.257814,22.421575338978126,0.03059436447455076,1.4965811589739078,0.76,5.804428097116415,0.2361111111111111,0.3256189992080694,0.10409688462170985,30649213919.45874,170064000000.0,7.300890922546387
0142.HK,FIRST PACIFIC,Consumer Defensive,Packaged Foods,2020,0.0465,0.7379171990198745,0.007482296352380528,2.5350331655454674,0.14,40.82848692453036,0.3946614409358809,2.5728152759040492,0.07374147108946962,8078639966.338715,26943600000.0,1.8985246419906616
0148.HK,KINGBOARD HLDG,Industrials,Conglomerates,2020,4.257,50.4054841998288,0.0504335385920672,1.5337355699642687,0.78,6.205490897288199,0.18493307680763763,0.5240853285929864,0.029526693072446653,29277976045.570312,93249138000.0,26.41677474975586
0152.HK,SHENZHEN INT'L,Industrials,Infrastructure Operations,2020,1.84,15.752475891900225,0.03215463409610017,2.0137969647761227,0.64,6.042210952095363,0.28010598070549053,0.7057727450687336,0.05756602834859647,26789577173.90625,127472637000.0,11.117668151855469
0175.HK,GEELY AUTO,Consumer Cyclical,Auto Manufacturers,2020,0.56,6.315868621865329,0.04993686410707996,1.725745097594008,0.25,43.98891244615827,0.035660822120296656,3.9003013591142888,0.010148661255833339,248180520416.15625,110815729000.0,24.633790969848633
0177.HK,JIANGSU EXPRESS,Industrials,Infrastructure Operations,2020,0.4891,23.085074548960723,0.04033376011303806,1.8486205906755675,0.5031,13.576461551769993,0.26385523404304045,0.28764244754278445,0.07576524997687713,8114382255.554199,61095560365.16,6.640247344970703
0173.HK,K. WAH INT'L,Real Estate,Real Estate - Development,2020,1.0455,13.82191607018216,0.03997891725628567,1.8238512951778967,0.21000000000000002,2.6661066961083213,0.30639886836208086,0.2016662911732262,0.07533863233265455,8787965788.875,81754065000.0,2.78741455078125
0178.HK,SA SA INT'L,Consumer Cyclical,Specialty Retail,2020,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,3433349867.7095947,nan,1.1063936948776245
0179.HK,JOHNSON ELEC H,Consumer Cyclical,Auto Parts,2020,-0.5584,nan,nan,nan,0.17,-29.259916704500302,nan,nan,0.010404720690751703,15045428906.048828,nan,16.33873748779297
0182.HK,CONCORD NE,Utilities,Utilities - Renewable,2020,0.0818,0.8060715372150299,0.03448357794523747,3.0068942930497213,0.025,4.590668130329011,0.49294118616994503,0.46586020684754587,0.06657494360428462,2990761034.4139404,19528281000.0,0.3755166530609131
0184.HK,KECK SENG INV,Consumer Cyclical,Lodging,2020,-1.654,9.11661669606114,-0.0977640903872882,1.5405921233517585,0.045,-1.6019847401684688,0.27769081241443694,0.29064321212313887,0.01698316518312064,901422075.0331879,5754526000.0,2.6496827602386475
0188.HK,SUNWAH KINGSWAY,Financial Services,Capital Markets,2020,-0.058,nan,nan,nan,0.031,-4.963632287650272,nan,nan,0.10767976506851754,214340068.82643127,nan,0.2878906726837158
0189.HK,DONGYUE GROUP,Basic Materials,Chemicals,2020,0.37,4.930026329345117,0.045098315550899,1.625928444884731,0.23,14.45326160740208,0.11384692514989173,1.0847217514656022,0.04300908947107585,9266025125.875122,17121859000.0,5.3477067947387695
0194.HK,LIU CHONG HING,Real Estate,Real Estate - Development,2020,0.43,33.223009839892235,0.010881184506896124,1.1795576967550054,0.53,12.961392069971838,0.09906871358240375,0.16775718446182686,0.09509458034144336,2109994003.0184326,14939550000.0,5.573398590087891
0207.HK,JOY CITY PPT,Real Estate,Real Estate - Diversified,2020,0.072,2.5722777529447796,0.010596418217371084,2.316775480827996,0.04,5.7570081618097095,0.2830075340105152,0.1611430131041519,0.0965007413470328,5898856409.74408,124167334000.0,0.4145045876502991
0210.HK,DAPHNE INT'L,Consumer Cyclical,Footwear & Accessories,2020,-0.121356,0.22499056222627717,-0.28181343879777937,1.3468888376492276,0.0,-1.7409335461236195,0.03209468508567828,0.93902930564215,0.0,418024212.8728409,723651663.998658,0.211272731423378
0212.HK,NANYANG HOLD,Real Estate,Real Estate Services,2020,2.53,146.57771942168588,0.01711867754141808,1.017994106338177,0.7,14.791981693313057,0.001076058217630111,0.25531652308232916,0.01870471770677695,1271197479.3067932,5068499000.0,37.42371368408203
0213.HK,NATIONAL ELEC H,Consumer Cyclical,Footwear & Accessories,2020,0.12,nan,nan,nan,0.034999999999999996,7.66256848971049,nan,nan,0.03806382508141033,841935739.5494995,nan,0.9195082187652588
0215.HK,HUTCHTEL HK,Communication Services,Telecom Services,2020,0.0749,2.4998442862826904,0.02436884028621574,1.2296837386901303,0.0603,12.261172003039372,0.035371945457000134,0.36736759488058673,0.06566039780227283,4425677415.526428,14814000000.0,0.9183617830276489
0216.HK,CHINNEY INV,Real Estate,Real Estate - Development,2020,-0.08,nan,nan,nan,0.05,-18.00794154405594,nan,nan,0.034706909641557565,794320217.0610428,nan,1.440635323524475
0217.HK,CHINA CHENGTONG,Basic Materials,Steel,2020,0.0209,0.5005367262081591,0.031067279247926727,1.308675030625381,0.0,7.037319349900388,0.09461887345149302,0.29384452071505274,0.0,875550887.7033997,3906747000.0,0.1470799744129181
0220.HK,U-PRESID CHINA,Consumer Defensive,Beverages - Non-Alcoholic,2020,0.3764,3.2149740049300686,0.07354667545165615,1.591784716890818,0.3456,16.244372449949875,0.02408519111446329,1.9018448611979155,0.05652247632886078,26410031425.905273,22104371000.0,6.114381790161133
0222.HK,MIN XIN HOLD,Financial Services,Insurance - Property & Casualty,2020,0.7301,12.72164360514913,0.05187592851847234,1.1063126251054376,0.1,4.5054243976262285,0.06205084926427551,0.2585680321507756,0.0304005852956924,1964623437.972519,8405864000.0,3.289410352706909
0225.HK,POKFULAM,Real Estate,Real Estate Services,2020,-0.54,nan,nan,nan,0.38,-18.0227138378002,nan,nan,0.03904537962688951,1072291277.4848938,nan,9.73226547241211
0232.HK,CON AERO TECH,Industrials,Aerospace & Defense,2020,-0.0813,0.30592571113605,-0.18110036098594826,1.4681484396410578,0.0,-1.2663471412834646,0.1358840230931451,0.3365327556288997,0.0,957819337.1056366,4178556000.0,0.10295402258634567
0236.HK,SAN MIGUEL HK,Consumer Defensive,Beverages - Brewers,2020,0.05,1.5432916036139508,0.023163884347302297,1.3696665445083065,0.0,14.778947830200195,0.12495562989415714,0.4788125521966197,0.0,276049321.905365,743744000.0,0.7389473915100098
0240.HK,BUILD KING HOLD,Industrials,Engineering & Construction,2020,0.355,1.2729916888334878,0.08100077821240421,3.4249446609626664,0.048,1.9286901178494307,0.10074268212117626,0.537855036951547,0.0701052317084509,850296641.4818115,5443244000.0,0.6846849918365479
0239.HK,PAK FAH YEOW,Healthcare,Drug Manufacturers - Specialty & Generic,2020,-0.123,2.160159158002824,-0.04822252060608804,1.1815291922660993,0.085,-12.754091402379478,0.022452966824072537,0.726221138234586,0.054183154939612406,488886260.4904175,795396000.0,1.5687532424926758
0247.HK,TST PROPERTIES,Real Estate,Real Estate - Development,2020,0.48,nan,nan,nan,0.55,45.92405954996745,nan,nan,0.024950610737855504,47832957026.14844,nan,22.043548583984375
0251.HK,SEA HOLDINGS,Real Estate,Real Estate - Diversified,2020,0.23,10.36433572058419,0.008900534487212881,2.717954108616072,0.05,29.86899251523225,0.6181586515202092,0.6628372974120714,0.007278159925781338,4136505752.41626,16961678000.0,6.869868278503418
0252.HK,SE ASIA PPT,Consumer Cyclical,Packaging & Containers,2020,-0.824,nan,nan,nan,0.03,-3.94795212930846,nan,nan,0.009221937297570171,733316632.0466995,nan,3.253112554550171
0255.HK,LUNG KEE,Industrials,Metal Fabrication,2020,0.2867,3.6005648912411234,0.06595210449715987,1.2071980492386103,0.21000000000000002,6.631645625752774,0.005204243521738434,0.5280540299463788,0.11045116244074939,1201002917.3858643,2745644000.0,1.9012928009033203
0258.HK,TOMSON GROUP,Real Estate,Real Estate - Diversified,2020,0.0888,5.949336225997046,0.008583492890498944,1.5425679539637724,0.11,17.750216228467924,0.05097072151558175,0.2649403464877788,0.0697872478168486,3414721277.2369385,20387155000.0,1.5762192010879517
0257.HK,EB ENVIRONMENT,Industrials,Waste Management,2020,0.9793,7.335536872297885,0.0380300455580736,2.8479293866241266,0.27,3.3639619874598776,0.47398874661785023,0.4490915977479774,0.08195905268229299,20236991175.94043,158187110000.0,3.294327974319458
0266.HK,TIAN TECK LAND,Real Estate,Real Estate Services,2020,-0.97,nan,nan,nan,0.2,-4.118510619881227,nan,nan,0.0500631383624441,1896533120.089531,nan,3.99495530128479
0267.HK,CITIC,Industrials,Conglomerates,2020,1.95,23.178722881000105,0.005813468834476905,9.657369016955471,0.385,2.0365180724706407,0.1557479507902203,0.17132998490494922,0.09694777576728025,115523696901.76953,9740828000000.0,3.971210241317749
0270.HK,GUANGDONG INV,Utilities,Utilities - Regulated Water,2020,0.6898,6.764915050829419,0.05033389195346608,1.601268933617278,0.5814,15.016352829638686,0.1309261946205638,1.531176682050838,0.05612900885002031,67720572996.05469,89600542000.0,10.358280181884766
0272.HK,SHUI ON LAND,Real Estate,Real Estate - Development,2020,-0.092,5.32352016492057,-0.0036544706646460274,2.4709520039372608,0.084,-8.405253291130066,0.33975319333189,0.14525788929654668,0.10862771729013691,6193651141.715454,115475000000.0,0.7732833027839661
0280.HK,KING FOOK HOLD,Consumer Cyclical,Luxury Goods,2020,0.0062,nan,nan,nan,0.002,32.64726409989019,nan,nan,0.00988078646266642,184055800.70690346,nan,0.20241303741931915
0288.HK,WH GROUP,Consumer Defensive,Packaged Foods,2020,0.0562,0.7798007941982006,0.044242586160833555,1.70368684569868,0.315,95.75579938515226,0.16874165108201977,6.901090593244198,0.058534127879410654,69045411385.4082,18715000000.0,5.381475925445557
0285.HK,BYD ELECTRONIC,Technology,Electronic Components,2020,2.41,9.884739155532847,0.14328413711280635,1.7050820946006773,0.07765,16.25192570983127,0.07227777121224283,3.9623848787926885,0.0019825291837851163,88251396999.24023,37976088000.0,39.16714096069336
0287.HK,WINFAIR INV,Real Estate,Real Estate Services,2020,-2.23,nan,nan,nan,0.15,-3.5939242273168177,nan,nan,0.01871619147664956,320578041.07666016,nan,8.014451026916504
0289.HK,WING ON CO,Consumer Cyclical,Department Stores,2020,-1.562,66.14554463339694,-0.022108360429442576,1.075386539939876,0.76,-8.498567930409605,0.00643666586679285,0.20069020794784365,0.057251492464078346,3844026464.4294434,20632421000.0,13.274763107299805
0293.HK,CATHAY PAC AIR,Industrials,Airlines,2020,-4.243,11.378578995749496,-0.10581989891188519,2.792399776142832,0.0,-1.5764474700201296,0.4552338029270582,0.587847271420628,0.0,43063927562.46094,204574000000.0,6.68886661529541
0291.HK,CHINA RES BEER,Consumer Defensive,Beverages - Brewers,2020,0.65,6.540382244143033,0.04783552255853798,2.05767603647645,0.192,104.05043381911058,0.004568817818389492,10.34079958292768,0.0028388600080047253,219400744750.97656,43775000000.0,67.63278198242188
0294.HK,YANGTZEKIANG,Consumer Cyclical,Apparel Manufacturing,2020,-0.25,nan,nan,nan,0.0,-7.533535480499268,nan,nan,0.0,389385848.38056564,nan,1.883383870124817
0297.HK,SINOFERT,Basic Materials,Agricultural Inputs,2020,0.0917,1.1393499650100352,0.037645262455526414,2.0950131824316043,0.0294,6.955117799723551,0.10329187530890117,0.5597791037181734,0.04609708940309311,4480090176.811523,17109032000.0,0.6377843022346497
0296.HK,EMPEROR E HOTEL,Consumer Cyclical,Resorts & Casinos,2020,0.21,nan,nan,nan,0.045,4.4599819751012895,nan,nan,0.04804631845644347,1113135220.3079681,nan,0.9365962147712708
0305.HK,WULING MOTORS,Consumer Cyclical,Auto Parts,2020,-0.0117,0.4470871464006735,-0.002168600139816701,6.178420207329538,0.003,-188.31314184726813,0.0973503644479162,4.9280409364274185,0.0013616163688576692,7266716683.423096,15403024000.0,2.203263759613037
0303.HK,VTECH HOLDINGS,Technology,Communication Equipment,2020,0.757,nan,nan,nan,4.107969,55.74526969476294,nan,nan,0.09734715355480286,10673942245.399475,nan,42.19916915893555
0306.HK,KWOON CHUNG BUS,Industrials,Railroads,2020,0.043,nan,nan,nan,0.0,51.637083985084715,nan,nan,0.0,1058633063.8565826,nan,2.2203946113586426
0308.HK,CHINA TRAVEL HK,Consumer Cyclical,Leisure,2020,-0.0706,2.927314937526182,-0.015517351875545432,1.3660140344059966,0.0,-14.801916927521358,0.03779557130158702,0.35698766869482457,0.0,5785863003.876953,25184194000.0,1.0450153350830078
0311.HK,LUEN THAI,Consumer Cyclical,Apparel Manufacturing,2020,-0.027,0.17996537807443497,-0.052037072793975674,2.8559551205234524,0.0,-10.953991501419633,0.3467720973754957,1.6434148262450934,0.0,305846072.82351685,538616000.0,0.2957577705383301
