Ticker,Code,Company,Link,Market Cap,Last trade,Change,%Change,Sector
DOC,ASX:DOC,Doctor Care Anywhere Group plc (ASX:DOC),https://www.listcorp.com/asx/doc/doctor-care-anywhere-group-plc,24198400,0.066,0,0,Health Care
SRJ,ASX:SRJ,SRJ Technologies Group plc (ASX:SRJ),https://www.listcorp.com/asx/srj/srj-technologies-group-plc,24068700,0.04,0,0,Energy
ADN,ASX:ADN,Andromeda Metals Limited (ASX:ADN),https://www.listcorp.com/asx/adn/andromeda-metals-limited,24001100,0.007,0,0,Materials
PHO,ASX:PHO,PhosCo Ltd (ASX:PHO),https://www.listcorp.com/asx/pho/phosco-ltd,23948600,0.085,0,0,Materials
AS1,ASX:AS1,Asara Resources Limited (ASX:AS1),https://www.listcorp.com/asx/as1/asara-resources-limited,23919800,0.024,0,0,Materials
ESK,ASX:ESK,Etherstack Plc (ASX:ESK),https://www.listcorp.com/asx/esk/etherstack-plc,23736400,0.18,0,0,Information Technology
GT1,ASX:GT1,Green Technology Metals Limited (ASX:GT1),https://www.listcorp.com/asx/gt1/green-technology-metals-limited,23713900,0.061,0,0,Materials
MET,ASX:XMET,BetaShares Energy Transition Metals ETF (ASX:XMET),https://www.listcorp.com/asx/xmet/betashares-energy-transition-metals-etf,23616300,7.99,0,0,Unclassified
JBY,ASX:JBY,James Bay Minerals Limited (ASX:JBY),https://www.listcorp.com/asx/jby/james-bay-minerals-limited,23592800,0.69,0,0,Materials
VRS,ASX:VRS,Veris Limited (ASX:VRS),https://www.listcorp.com/asx/vrs/veris-limited,23426900,0.046,0,0,Industrials
ANL,ASX:ANL,Amani Gold Limited (ASX:ANL),https://www.listcorp.com/asx/anl/amani-gold-limited,23229100,0.001,0,0,Materials
FGH,ASX:FGH,Foresta Group Holdings Limited (ASX:FGH),https://www.listcorp.com/asx/fgh/foresta-group-holdings-limited,23196400,0.009,0,0,Materials
NYR,ASX:NYR,Nyrada Inc (ASX:NYR),https://www.listcorp.com/asx/nyr/nyrada-inc,23058800,0.11,0,0,Health Care
CG1,ASX:CG1,Carbonxt Group Limited (ASX:CG1),https://www.listcorp.com/asx/cg1/carbonxt-group-limited,23022900,0.062,0,0,Materials
CD1,ASX:CD1,Cordish Dixon Private Equity Fund I (ASX:CD1),https://www.listcorp.com/asx/cd1/cordish-dixon-private-equity-fund-i,22844500,0.625,0,0,Financials
MTC,ASX:MTC,MetalsTech Limited (ASX:MTC),https://www.listcorp.com/asx/mtc/metalstech-limited,22717000,0.115,0,0,Materials
INC,ASX:EINC,BetaShares Martin Currie Equity Income Fund (managed fund) (ASX:EINC),https://www.listcorp.com/asx/einc/betashares-martin-currie-equity-income-fund-managed-fund,22680300,9.02,0,0,Unclassified
LIT,ASX:LIT,Livium Ltd (ASX:LIT),https://www.listcorp.com/asx/lit/livium-ltd,22666800,0.017,0,0,Industrials
CWX,ASX:CWX,Carawine Resources Limited (ASX:CWX),https://www.listcorp.com/asx/cwx/carawine-resources-limited,22431900,0.095,0,0,Materials
RVT,ASX:RVT,Richmond Vanadium Technology Limited (ASX:RVT),https://www.listcorp.com/asx/rvt/richmond-vanadium-technology-limited,22414000,0.26,0,0,Materials
BTN,ASX:BTN,Butn Limited (ASX:BTN),https://www.listcorp.com/asx/btn/butn-limited,22347600,0.08,0,0,Financials
MOV,ASX:MOV,MOVE Logistics Group Limited (ASX:MOV),https://www.listcorp.com/asx/mov/move-logistics-group-limited,22332500,0.175,0,0,Industrials
WAG,ASX:WAG,The Australian Wealth Advisors Group Limited (ASX:WAG),https://www.listcorp.com/asx/wag/the-australian-wealth-advisors-group-limited,22309500,0.3,0,0,Financials
CAN,ASX:CAN,Cann Group Limited (ASX:CAN),https://www.listcorp.com/asx/can/cann-group-limited,22265900,0.042,0,0,Health Care
AUQ,ASX:AUQ,Alara Resources (ASX:AUQ),https://www.listcorp.com/asx/auq/alara-resources,22260700,0.031,0,0,Materials
BRX,ASX:BRX,Belararox Limited (ASX:BRX),https://www.listcorp.com/asx/brx/belararox-limited,22225300,0.175,0,0,Materials
TOU,ASX:TOU,Tlou Energy Limited (ASX:TOU),https://www.listcorp.com/asx/tou/tlou-energy,22075900,0.017,0,0,Energy
CXZ,ASX:CXZ,Connexion Mobility Ltd (ASX:CXZ),https://www.listcorp.com/asx/cxz/connexion-mobility-ltd,21970400,0.026,0,0,Information Technology
NUH,ASX:NUH,Nuheara Limited (ASX:NUH),https://www.listcorp.com/asx/nuh/nuheara-limited,21914100,0.081,0,0,Information Technology
GAL,ASX:GAL,Galileo Mining Limited (ASX:GAL),https://www.listcorp.com/asx/gal/galileo-mining-limited,21738700,0.11,0,0,Materials
FFG,ASX:FFG,Fatfish Group Limited (ASX:FFG),https://www.listcorp.com/asx/ffg/fatfish-group-limited,21666000,0.014,0,0,Financials
QML,ASX:QML,Qmines Limited (ASX:QML),https://www.listcorp.com/asx/qml/qmines-limited,21653400,0.063,0,0,Materials
AI1,ASX:AI1,Adisyn Ltd (ASX:AI1),https://www.listcorp.com/asx/ai1/adisyn-ltd,21644000,0.072,0,0,Information Technology
VPR,ASX:VPR,Volt Group Limited (ASX:VPR),https://www.listcorp.com/asx/vpr/volt-group-limited,21432400,0.002,0,0,Utilities
KRR,ASX:KRR,King River Resources Limited (ASX:KRR),https://www.listcorp.com/asx/krr/king-river-resources-limited,21395100,0.014,0,0,Materials
PXX,ASX:PXX,PolarX Limited (ASX:PXX),https://www.listcorp.com/asx/pxx/polarx-limited,21379500,0.0085,0,0,Materials
EMG,ASX:WEMG,SPDR S&P Emerging Markets Carbon Control Fund (ASX:WEMG),https://www.listcorp.com/asx/wemg/spdr-s-and-p-emerging-markets-carbon-control-fund,21365900,25.86,0,0,Unclassified
PGY,ASX:PGY,Pilot Energy Limited (ASX:PGY),https://www.listcorp.com/asx/pgy/pilot-energy-limited,21346900,0.014,0,0,Energy
3GO,ASX:S3GO,Firetrail S3 Global Opportunities Fund (Managed Fund) (ASX:S3GO),https://www.listcorp.com/asx/s3go/firetrail-s3-global-opportunities-fund-managed-fund,21333400,6.65,0,0,Unclassified
MBH,ASX:MBH,Maggie Beer Holdings Limited (ASX:MBH),https://www.listcorp.com/asx/mbh/maggie-beer-holdings-limited,21251400,0.06,0,0,Consumer Staples
A1G,ASX:A1G,African Gold Limited (ASX:A1G),https://www.listcorp.com/asx/a1g/african-gold-limited,21186700,0.057,0,0,Materials
MAX,ASX:QMAX,BetaShares NASDAQ 100 Yield Maximiser Fund (Managed Fund) (ASX:QMAX),https://www.listcorp.com/asx/qmax/betashares-nasdaq-100-yield-maximiser-fund-managed-fund,21130600,29.96,0,0,Unclassified
SOR,ASX:SOR,Strategic Elements Ltd (ASX:SOR),https://www.listcorp.com/asx/sor/strategic-elements,21096400,0.045,0,0,Financials
S10,ASX:US10,Betashares U.S. Treasury Bond 7-10 Year Currency Hedged ETF (ASX:US10),https://www.listcorp.com/asx/us10/betashares-u.s.-treasury-bond-7-10-year-currency-hedged-etf,20973200,51.1,0,0,Unclassified
AEI,ASX:AEI,Aeris Environmental Ltd (ASX:AEI),https://www.listcorp.com/asx/aei/aeris-environmental,20884000,0.085,0,0,Industrials
NVQ,ASX:NVQ,NoviqTech  Limited (ASX:NVQ),https://www.listcorp.com/asx/nvq/noviqtech-limited,20872700,0.093,0,0,Information Technology
VOL,ASX:MVOL,iShares Edge MSCI Australia Minimum Volatility ETF (ASX:MVOL),https://www.listcorp.com/asx/mvol/ishares-edge-msci-australia-minimum-volatility-etf,20772000,33.64,0,0,Unclassified
LSA,ASX:LSA,Lachlan Star Limited (ASX:LSA),https://www.listcorp.com/asx/lsa/lachlan-star-limited,20711000,0.082,0,0,Materials
LVH,ASX:LVH,Livehire Limited (ASX:LVH),https://www.listcorp.com/asx/lvh/livehire-limited,20709700,0.045,0,0,Information Technology
ADX,ASX:ADX,ADX Energy Limited (ASX:ADX),https://www.listcorp.com/asx/adx/adx-energy-limited,20622600,0.036,0,0,Energy
ECS,ASX:ECS,ECS Botanics Holdings Ltd (ASX:ECS),https://www.listcorp.com/asx/ecs/ecs-botanics-holdings,20616800,0.016,0,0,Health Care
TAL,ASX:TAL,Talius Group Limited (ASX:TAL),https://www.listcorp.com/asx/tal/talius-group-limited,20595500,0.008,0,0,Information Technology
I88,ASX:I88,Infini Resources Limited (ASX:I88),https://www.listcorp.com/asx/i88/infini-resources-limited,20571800,0.49,0,0,Materials
AYI,ASX:AYI,A1 Investments & Resources Ltd (ASX:AYI),https://www.listcorp.com/asx/ayi/a1-investments-and-resources,20527400,0.001,0,0,Financials
DEF,ASX:ADEF,Apostle Dundas Global Equity Fund (ASX:ADEF),https://www.listcorp.com/asx/adef/apostle-dundas-global-equity-fund,20519700,6.13,0,0,Unclassified
CXU,ASX:CXU,Cauldron Energy Limited (ASX:CXU),https://www.listcorp.com/asx/cxu/cauldron-energy-limited,20459100,0.015,0,0,Energy
BEO,ASX:BEO,Beonic Limited (ASX:BEO),https://www.listcorp.com/asx/beo/beonic-limited,20349200,0.032,0,0,Information Technology
RPM,ASX:RPM,RPM Automotive Group Limited (ASX:RPM),https://www.listcorp.com/asx/rpm/rpm-automotive-group-limited,20332900,0.075,0,0,Consumer Discretionary
SRL,ASX:SRL,Sunrise Energy Metals Limited (ASX:SRL),https://www.listcorp.com/asx/srl/sunrise-energy-metals-limited,20301200,0.225,0,0,Materials
HCF,ASX:HCF,H&G High Conviction Limited (ASX:HCF),https://www.listcorp.com/asx/hcf/h-and-g-high-conviction-limited,20172800,0.805,0,0,Financials
RLT,ASX:RLT,Renergen Limited (ASX:RLT),https://www.listcorp.com/asx/rlt/renergen-limited,20166800,0.665,0,0,Energy
NAC,ASX:NAC,NAOS Ex-50 Opportunities Company Limited (ASX:NAC),https://www.listcorp.com/asx/nac/naos-ex-50-opportunities-company-limited,20059500,0.415,0,0,Financials
EVZ,ASX:EVZ,EVZ Limited (ASX:EVZ),https://www.listcorp.com/asx/evz/evz-limited,20027000,0.165,0,0,Industrials
PUA,ASX:PUA,Peak Minerals Limited (ASX:PUA),https://www.listcorp.com/asx/pua/peak-minerals-limited,19976900,0.008,0,0,Materials
EME,ASX:EME,Energy Metals Limited (ASX:EME),https://www.listcorp.com/asx/eme/energy-metals-limited,19919900,0.095,0,0,Energy
NAG,ASX:NAG,Nagambie Resources Limited (ASX:NAG),https://www.listcorp.com/asx/nag/nagambie-resources-limited,19915900,0.024,0,0,Materials
NVU,ASX:NVU,Nanoveu Limited (ASX:NVU),https://www.listcorp.com/asx/nvu/nanoveu-limited,19795000,0.039,0,0,Information Technology
VR8,ASX:VR8,Vanadium Resources Limited (ASX:VR8),https://www.listcorp.com/asx/vr8/vanadium-resources-limited,19691900,0.035,0,0,Materials
FNX,ASX:FNX,Finexia Financial Group Limited (ASX:FNX),https://www.listcorp.com/asx/fnx/finexia-financial-group-limited,19625700,0.315,0,0,Financials
FGR,ASX:FGR,First Graphene Limited (ASX:FGR),https://www.listcorp.com/asx/fgr/first-graphene-limited,19429700,0.029,0,0,Materials
XRG,ASX:XRG,xReality Group Limited (ASX:XRG),https://www.listcorp.com/asx/xrg/xreality-group-limited,19349400,0.032,0,0,Consumer Discretionary
HIO,ASX:HIO,Hawsons Iron Limited (ASX:HIO),https://www.listcorp.com/asx/hio/hawsons-iron-limited,19313500,0.019,0,0,Materials
GAS,ASX:GAS,State Gas Limited (ASX:GAS),https://www.listcorp.com/asx/gas/state-gas-limited,19237400,0.049,0,0,Energy
ASV,ASX:ASV,Asset Vision Co Limited (ASX:ASV),https://www.listcorp.com/asx/asv/asset-vision-co-limited,19223400,0.026,0,0,Information Technology
ARV,ASX:ARV,Artemis Resources Limited (ASX:ARV),https://www.listcorp.com/asx/arv/artemis-resources-limited,19168800,0.009,0,0,Materials
BTC,ASX:BTC,BTC health Limited (ASX:BTC),https://www.listcorp.com/asx/btc/btc-health-limited,19123300,0.059,0,0,Financials
CST,ASX:CST,Castile Resources Limited (ASX:CST),https://www.listcorp.com/asx/cst/castile-resources-limited,19110300,0.079,0,0,Materials
KAM,ASX:KAM,K2 Asset Management Holdings Ltd (ASX:KAM),https://www.listcorp.com/asx/kam/k2-asset-management-holdings-ltd,19045700,0.079,0,0,Financials
IVX,ASX:IVX,Invion Limited (ASX:IVX),https://www.listcorp.com/asx/ivx/invion-limited,18898700,0.275,0,0,Health Care
AJX,ASX:AJX,Alexium International Group Limited (ASX:AJX),https://www.listcorp.com/asx/ajx/alexium-international-group-limited,18886500,0.012,0,0,Materials
ICL,ASX:ICL,Iceni Gold Limited (ASX:ICL),https://www.listcorp.com/asx/icl/iceni-gold-limited,18863500,0.068,0,0,Materials
CYB,ASX:CYB,AUCyber Limited (ASX:CYB),https://www.listcorp.com/asx/cyb/aucyber-limited,18809800,0.115,0,0,Information Technology
POD,ASX:POD,Podium Minerals Limited (ASX:POD),https://www.listcorp.com/asx/pod/podium-minerals-limited,18758300,0.033,0,0,Materials
ARI,ASX:ARI,Arika Resources Limited (ASX:ARI),https://www.listcorp.com/asx/ari/arika-resources-limited,18675300,0.03,0,0,Materials
TMK,ASX:TMK,TMK Energy Limited (ASX:TMK),https://www.listcorp.com/asx/tmk/tmk-energy-limited,18651100,0.0025,0,0,Energy
EXT,ASX:EXT,Excite Technology Services Limited (ASX:EXT),https://www.listcorp.com/asx/ext/excite-technology-services-limited,18549100,0.011,0,0,Information Technology
INV,ASX:INV,InvestSMART Group Limited (ASX:INV),https://www.listcorp.com/asx/inv/investsmart-group-limited,18547200,0.13,0,0,Financials
BLU,ASX:BLU,Blue Energy Limited (ASX:BLU),https://www.listcorp.com/asx/blu/blue-energy,18509700,0.01,0,0,Energy
RNV,ASX:RNV,Renerve Limited (ASX:RNV),https://www.listcorp.com/asx/rnv/renerve-limited,18492900,0.17,0,0,Unclassified
QWS,ASX:MQWS,Macquarie Walter Scott Global Equity Active ETF (Managed Fund) (ASX:MQWS),https://www.listcorp.com/asx/mqws/macquarie-walter-scott-global-equity-active-etf-managed-fund,18446600,11.15,0,0,Unclassified
MXR,ASX:MXR,Maximus Resources Limited (ASX:MXR),https://www.listcorp.com/asx/mxr/maximus-resources-limited,18400900,0.043,0,0,Materials
AR9,ASX:AR9,archTIS Limited (ASX:AR9),https://www.listcorp.com/asx/ar9/archtis-limited,18344000,0.064,0,0,Information Technology
IMC,ASX:IMC,Immuron Limited (ASX:IMC),https://www.listcorp.com/asx/imc/immuron-limited,18331600,0.08,0,0,Health Care
HHR,ASX:HHR,Hartshead Resources NL (ASX:HHR),https://www.listcorp.com/asx/hhr/hartshead-resources-nl,18256400,0.0065,0,0,Energy
AR3,ASX:AR3,Australian Rare Earths Limited (ASX:AR3),https://www.listcorp.com/asx/ar3/australian-rare-earths-limited,18243200,0.115,0,0,Materials
EMB,ASX:EMB,Embelton Limited (ASX:EMB),https://www.listcorp.com/asx/emb/embelton-limited,18190700,8.43,0,0,Industrials
MLS,ASX:MLS,Metals Australia Limited (ASX:MLS),https://www.listcorp.com/asx/mls/metals-australia-limited,18180500,0.025,0,0,Materials
CNQ,ASX:CNQ,Clean TeQ Water Limited (ASX:CNQ),https://www.listcorp.com/asx/cnq/clean-teq-water-limited,18060600,0.25,0,0,Industrials
RHG,ASX:JRHG,JPMorgan Global Research Enhanced Index Equity Active ETF (Managed Fund) (Hedged) (ASX:JRHG),https://www.listcorp.com/asx/jrhg/jpmorgan-global-research-enhanced-index-equity-active-etf-managed-fund-hedged,17954800,65.29,0,0,Unclassified
RWD,ASX:RWD,Reward Minerals Limited (ASX:RWD),https://www.listcorp.com/asx/rwd/reward-minerals-limited,17935400,0.07,0,0,Materials
EMD,ASX:EMD,Emyria Limited (ASX:EMD),https://www.listcorp.com/asx/emd/emyria-limited,17861700,0.043,0,0,Health Care
AZ9,ASX:AZ9,Asian Battery Metals Plc (ASX:AZ9),https://www.listcorp.com/asx/az9/asian-battery-metals-plc,17830700,0.059,0,0,Materials
CCM,ASX:CCM,Cadoux Limited (ASX:CCM),https://www.listcorp.com/asx/ccm/cadoux-limited,17804000,0.048,0,0,Materials
FOS,ASX:FOS,FOS Capital Limited (ASX:FOS),https://www.listcorp.com/asx/fos/fos-capital-limited,17756000,0.33,0,0,Industrials
AUK,ASX:AUK,Aumake Limited (ASX:AUK),https://www.listcorp.com/asx/auk/aumake-limited,17719400,0.005,0,0,Consumer Discretionary
AII,ASX:AII,Almonty Industries Inc (ASX:AII),https://www.listcorp.com/asx/aii/almonty-industries-inc,17714900,0.97,0,0,Materials
AAP,ASX:AAP,Australian Agricultural Projects Limited (ASX:AAP),https://www.listcorp.com/asx/aap/australian-agricultural-projects-limited,17693000,0.048,0,0,Consumer Staples
HPR,ASX:HPR,High Peak Royalties Limited (ASX:HPR),https://www.listcorp.com/asx/hpr/high-peak-royalties-limited,17685100,0.085,0,0,Energy
SHN,ASX:SHN,Sunshine Metals Limited (ASX:SHN),https://www.listcorp.com/asx/shn/sunshine-metals-limited,17464100,0.011,0,0,Materials
KNI,ASX:KNI,Kuniko Limited (ASX:KNI),https://www.listcorp.com/asx/kni/kuniko-limited,17353900,0.2,0,0,Materials
EQN,ASX:EQN,Equinox Resources Limited (ASX:EQN),https://www.listcorp.com/asx/eqn/equinox-resources-limited,17339000,0.135,0,0,Materials
CXM,ASX:CXM,Centrex Limited (ASX:CXM),https://www.listcorp.com/asx/cxm/centrex-limited,17325300,0.02,0,0,Materials
TIA,ASX:TIA,Tian An Australia Limited (ASX:TIA),https://www.listcorp.com/asx/tia/tian-an-australia-limited,17321800,0.2,0,0,Real Estate
LEX,ASX:LEX,Lefroy Exploration Limited (ASX:LEX),https://www.listcorp.com/asx/lex/lefroy-exploration-limited,17305800,0.071,0,0,Materials
TZL,ASX:TZL,TZ Limited (ASX:TZL),https://www.listcorp.com/asx/tzl/tz-limited,17262800,0.065,0,0,Information Technology
AKG,ASX:AKG,Academies Australasia Group Limited (ASX:AKG),https://www.listcorp.com/asx/akg/academies-australasia-group-limited,17239900,0.13,0,0,Consumer Discretionary
LPD,ASX:LPD,Lepidico Ltd (ASX:LPD),https://www.listcorp.com/asx/lpd/lepidico,17178400,0.002,0,0,Materials
FPP,ASX:FPP,Fat Prophets Global Property Fund (ASX:FPP),https://www.listcorp.com/asx/fpp/fat-prophets-global-property-fund,17157400,0.76,0,0,Financials
ODY,ASX:ODY,Odyssey Gold Limited (ASX:ODY),https://www.listcorp.com/asx/ody/odyssey-gold-limited,17078600,0.019,0,0,Materials
FSG,ASX:FSG,Field Solutions Holdings Limited (ASX:FSG),https://www.listcorp.com/asx/fsg/field-solutions-holdings-limited,17015800,0.022,0,0,Communication Services
ZNC,ASX:ZNC,Zenith Minerals Limited (ASX:ZNC),https://www.listcorp.com/asx/znc/zenith-minerals-limited,16995900,0.041,0,0,Materials
HCL,ASX:HCL,HighCom Limited (ASX:HCL),https://www.listcorp.com/asx/hcl/highcom-limited,16942600,0.165,0,0,Industrials
COD,ASX:COD,Coda Minerals Ltd (ASX:COD),https://www.listcorp.com/asx/cod/coda-minerals-ltd,16924100,0.068,0,0,Materials
LGM,ASX:LGM,Legacy Minerals Holdings Limited (ASX:LGM),https://www.listcorp.com/asx/lgm/legacy-minerals-holdings-limited,16872800,0.16,0,0,Materials
