Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year end price
0107.HK,SICHUAN EXPRESS,Industrials,Infrastructure Operations,2021,0.611,19.395290816568377,0.045878581695078344,2.207721569605247,0.096537,2.8035621206030714,0.49206013970973994,0.08831919417393684,0.05635629122596435,1533662080.3070068,40729063607.92,1.7129764556884766
0114.HK,HERALD HOLD,Consumer Cyclical,Leisure,2021,0.0561,1.1692746304672905,0.03576859078859403,1.3197408796454142,0.09,7.094248943362857,0.011653974393312146,0.3403711629008867,0.22613783187961276,240579783.87695312,948346000.0,0.39798736572265625
0113.HK,DICKSON CONCEPT,Consumer Cyclical,Luxury Goods,2021,1.172,8.225698462975371,0.08488050984914972,1.6787535047150701,0.27,2.886508715437541,0.30096318113521386,0.4112706330921247,0.07981109684134101,1332924420.4158783,5440825000.0,3.382988214492798
0116.HK,CHOW SANG SANG,Consumer Cyclical,Luxury Goods,2021,0.949549,18.957545486978237,0.035561147979314,1.4194541027747485,0.30000000000000004,9.759791003837435,0.22790486776372373,0.4888501939382671,0.032371539683828464,6234365185.317993,18088758000.0,9.267399787902832
0119.HK,POLY PROPERTY,Real Estate,Real Estate - Development,2021,0.559,8.243743501064953,0.010654261410411352,5.066581195516894,0.128,3.130130563097904,0.3604208197210476,0.2122510221898208,0.07315360090824932,6686082730.574707,193266893000.0,1.7497429847717285
0123.HK,YUEXIU PROPERTY,Real Estate,Real Estate - Development,2021,1.104185,11.48610919218045,0.011434994870320403,4.22036581160755,0.610684,4.825807445476392,0.2434417007719985,0.46391550916222873,0.1146053018485884,21449629955.71045,313854885000.0,5.32858419418335
0124.HK,GD LAND,Real Estate,Real Estate - Development,2021,0.8193,4.957900579976406,0.030280846222254163,4.969540127689426,0.0153,0.7272654948588999,0.4247428712175261,0.12018163945125586,0.025677662896315286,1019818727.9013519,46308118000.0,0.5958486199378967
0125.HK,SUN HING VISION,Consumer Cyclical,Luxury Goods,2021,0.0366,2.93078948770445,0.0089997180562932,1.3853996885543731,0.03,29.617632673086362,0.06141783026988851,0.36986803739493807,0.027675140015237597,284852759.39559937,1067589000.0,1.084005355834961
0131.HK,CHEUK NANG HOLD,Real Estate,Real Estate - Development,2021,0.23,10.531442174692133,0.013647421660633319,1.5453459559345482,0.05,10.058343928793201,0.08110973821088084,0.21966783515953409,0.021613031517595825,1509915421.7876282,10895831000.0,2.3134191036224365
0135.HK,KUNLUN ENERGY,Energy,Oil & Gas Refining & Marketing,2021,2.658,6.499018122221296,0.1735982260035299,1.7476964448135406,0.2511,2.3741998378274314,0.1898975728228568,0.9710117821287761,0.03979004818979962,54643688039.296875,132582000000.0,6.3106231689453125
0137.HK,JINHUI HOLDINGS,Industrials,Marine Shipping,2021,1.559,3.723986410790892,0.18285192796178684,1.298928649289256,0.0,0.7245044359570516,0.19026887511440754,0.3033046555659053,0.0,598962697.4603386,4522211000.0,1.1295024156570435
0144.HK,CHINA MER PORT,Industrials,Marine Shipping,2021,2.039249,24.893460761630486,0.046846493928031786,1.4318338434910816,0.73,5.676971933480859,0.21102467961273713,0.4650522259332754,0.06305737025904366,48599352766.70508,178690000000.0,11.576759338378906
