Ticker,Code,Company,Link,Market Cap,Last trade,Change,%Change,Sector
GGX,ASX:GGX,Gas2Grid Limited (ASX:GGX),https://www.listcorp.com/asx/ggx/gas2grid,4077100,0.001,0,0,Energy
APC,ASX:APC,Australian Potash Limited (ASX:APC),https://www.listcorp.com/asx/apc/australian-potash-limited,4070220,0.001,0,0,Materials
NFL,ASX:NFL,Norfolk Metals Limited (ASX:NFL),https://www.listcorp.com/asx/nfl/norfolk-metals-limited,4050680,0.096,0,0,Materials
NNG,ASX:NNG,NEXION Group Ltd (ASX:NNG),https://www.listcorp.com/asx/nng/nexion-group-ltd,4046160,0.02,0,0,Information Technology
SMS,ASX:SMS,Star Minerals Limited (ASX:SMS),https://www.listcorp.com/asx/sms/star-minerals-limited,4021520,0.038,0,0,Materials
PNT,ASX:PNT,Panther Metals Ltd (ASX:PNT),https://www.listcorp.com/asx/pnt/panther-metals-ltd,4000930,0.017,0,0,Materials
MLC,ASX:IMLC,Investors Mutual Concentrated Australian Share Fund (Quoted Managed Fund) (ASX:IMLC),https://www.listcorp.com/asx/imlc/investors-mutual-concentrated-australian-share-fund-quoted-managed-fund,3984880,4.11,0,0,Unclassified
AFA,ASX:AFA,ASF Group Limited (ASX:AFA),https://www.listcorp.com/asx/afa/asf-group-limited,3961990,0.005,0,0,Financials
EG1,ASX:EG1,Evergreen Lithium Limited (ASX:EG1),https://www.listcorp.com/asx/eg1/evergreen-lithium-limited,3936100,0.07,0,0,Materials
SBR,ASX:SBR,Sabre Resources Limited (ASX:SBR),https://www.listcorp.com/asx/sbr/sabre-resources-limited,3929620,0.01,0,0,Materials
IFG,ASX:IFG,Infocus Group Holdings Limited (ASX:IFG),https://www.listcorp.com/asx/ifg/infocus-group-holdings-limited,3922730,0.025,0,0,Information Technology
RMI,ASX:RMI,Resource Mining Corporation Limited (ASX:RMI),https://www.listcorp.com/asx/rmi/resource-mining-corporation-limited,3914090,0.006,0,0,Materials
T92,ASX:T92,Terra Uranium Limited (ASX:T92),https://www.listcorp.com/asx/t92/terra-uranium-limited,3913130,0.049,0,0,Energy
NCR,ASX:NCR,NuCoal Resources (ASX:NCR),https://www.listcorp.com/asx/ncr/nucoal-resources,3843060,0.005,0,0,Materials
KDY,ASX:KDY,Kaddy Limited (ASX:KDY),https://www.listcorp.com/asx/kdy/kaddy-limited,3834710,0.027,0,0,Consumer Discretionary
OMX,ASX:OMX,Orange Minerals NL (ASX:OMX),https://www.listcorp.com/asx/omx/orange-minerals-nl,3830250,0.035,0,0,Materials
TML,ASX:TML,Timah Resources Limited (ASX:TML),https://www.listcorp.com/asx/tml/timah-resources-limited,3816670,0.043,0,0,Utilities
ERG,ASX:ERG,Eneco Refresh Ltd (ASX:ERG),https://www.listcorp.com/asx/erg/eneco-refresh-ltd,3813020,0.014,0,0,Consumer Staples
BGE,ASX:BGE,Bridge SaaS Limited (ASX:BGE),https://www.listcorp.com/asx/bge/bridge-saas-limited,3797320,0.019,0,0,Information Technology
CMD,ASX:CMD,Cassius Mining Limited (ASX:CMD),https://www.listcorp.com/asx/cmd/cassius-mining-limited,3794030,0.007,0,0,Materials
HPI,ASX:JHPI,JPMorgan Equity Premium Income Active ETF (Managed Fund) (Hedged) (ASX:JHPI),https://www.listcorp.com/asx/jhpi/jpmorgan-equity-premium-income-active-etf-managed-fund-hedged,3776560,53.94,0,0,Unclassified
RBR,ASX:RBR,RBR Group Limited (ASX:RBR),https://www.listcorp.com/asx/rbr/rbr-group-limited,3718810,0.001,0,0,Materials
HTM,ASX:HTM,High-Tech Metals Limited (ASX:HTM),https://www.listcorp.com/asx/htm/high-tech-metals-limited,3712720,0.15,0,0,Materials
ICE,ASX:ICE,iCetana Limited (ASX:ICE),https://www.listcorp.com/asx/ice/icetana-limited,3704800,0.014,0,0,Information Technology
FMR,ASX:FMR,FMR Resources Limited (ASX:FMR),https://www.listcorp.com/asx/fmr/fmr-resources-limited,3703930,0.175,0,0,Communication Services
AN1,ASX:AN1,Anagenics Limited (ASX:AN1),https://www.listcorp.com/asx/an1/anagenics-limited,3690560,0.008,0,0,Consumer Staples
AYM,ASX:AYM,Australia United Mining Limited (ASX:AYM),https://www.listcorp.com/asx/aym/australia-united-mining-limited,3685160,0.002,0,0,Materials
REM,ASX:REM,RemSense Technologies Limited (ASX:REM),https://www.listcorp.com/asx/rem/remsense-technologies-limited,3648910,0.022,0,0,Industrials
BCT,ASX:BCT,Bluechiip Limited (ASX:BCT),https://www.listcorp.com/asx/bct/bluechiip,3616880,0.003,0,0,Information Technology
ABE,ASX:ABE,Australian Bond Exchange Holdings Limited (ASX:ABE),https://www.listcorp.com/asx/abe/australian-bond-exchange-holdings-limited,3605380,0.032,0,0,Financials
CPM,ASX:CPM,Cooper Metals Limited (ASX:CPM),https://www.listcorp.com/asx/cpm/cooper-metals-limited,3604360,0.046,0,0,Materials
PVW,ASX:PVW,PVW Resources Limited (ASX:PVW),https://www.listcorp.com/asx/pvw/pvw-resources-limited,3580290,0.018,0,0,Materials
EQS,ASX:EQS,Equity Story Group Limited (ASX:EQS),https://www.listcorp.com/asx/eqs/equity-story-group-limited,3541830,0.026,0,0,Financials
ENT,ASX:ENT,Enterprise Metals Limited (ASX:ENT),https://www.listcorp.com/asx/ent/enterprise-metals-limited,3534950,0.004,0,0,Materials
ARC,ASX:ARC,ARC Funds Limited (ASX:ARC),https://www.listcorp.com/asx/arc/arc-funds-limited,3521330,0.09,0,0,Financials
REC,ASX:REC,Recharge Metals Limited (ASX:REC),https://www.listcorp.com/asx/rec/recharge-metals-limited,3492250,0.025,0,0,Materials
CL8,ASX:CL8,Carly Holdings Limited (ASX:CL8),https://www.listcorp.com/asx/cl8/carly-holdings-limited,3488820,0.013,0,0,Industrials
RMX,ASX:RMX,Red Mountain Mining Limited (ASX:RMX),https://www.listcorp.com/asx/rmx/red-mountain-mining-limited,3486220,0.01,0,0,Materials
8IH,ASX:8IH,8I Holdings Limited (ASX:8IH),https://www.listcorp.com/asx/8ih/8i-holdings-limited,3481610,0.01,0,0,Financials
CO2,ASX:XCO2,VanEck Global Carbon Credits ETF (Synthetic) (ASX:XCO2),https://www.listcorp.com/asx/xco2/vaneck-global-carbon-credits-etf-synthetic,3469250,17.86,0,0,Unclassified
MPR,ASX:MPR,MPower Group Limited (ASX:MPR),https://www.listcorp.com/asx/mpr/mpower-group-limited,3437030,0.01,0,0,Financials
SMX,ASX:SMX,Strata Minerals Limited (ASX:SMX),https://www.listcorp.com/asx/smx/strata-minerals-limited,3434670,0.018,0,0,Materials
MRZ,ASX:MRZ,Mont Royal Resources Limited (ASX:MRZ),https://www.listcorp.com/asx/mrz/mont-royal-resources-limited,3401190,0.04,0,0,Materials
ACM,ASX:ACM,Australian Critical Minerals Limited (ASX:ACM),https://www.listcorp.com/asx/acm/australian-critical-minerals-limited,3355990,0.095,0,0,Materials
THR,ASX:THR,Thor Energy Plc (ASX:THR),https://www.listcorp.com/asx/thr/thor-energy-plc,3346540,0.014,0,0,Materials
CDT,ASX:CDT,Castle Minerals Limited (ASX:CDT),https://www.listcorp.com/asx/cdt/castle-minerals,3345630,0.002,0,0,Materials
SIS,ASX:SIS,Simble Solutions Limited (ASX:SIS),https://www.listcorp.com/asx/sis/simble-solutions-limited,3345320,0.003,0,0,Information Technology
NZS,ASX:NZS,New Zealand Coastal Seafoods (ASX:NZS),https://www.listcorp.com/asx/nzs/new-zealand-coastal-seafoods,3334020,0.002,0,0,Consumer Staples
CAP,ASX:FCAP,Fidelity Global Future Leaders Active ETF (ASX:FCAP),https://www.listcorp.com/asx/fcap/fidelity-global-future-leaders-active-etf,3330250,12.11,0,0,Unclassified
ZXX,ASX:OZXX,Global  X  Australia  ex  Financials  & Resources ETF (ASX:OZXX),https://www.listcorp.com/asx/ozxx/global-x-australia-ex-financials-and-resources-etf,3328870,11.09,0,0,Unclassified
OXT,ASX:OXT,Orexplore Technologies Limited (ASX:OXT),https://www.listcorp.com/asx/oxt/orexplore-technologies-limited,3322070,0.017,0,0,Industrials
TD1,ASX:TD1,TALI Digital Limited (ASX:TD1),https://www.listcorp.com/asx/td1/tali-digital-limited,3295160,0.001,0,0,Health Care
GCR,ASX:GCR,Golden Cross Resources Ltd (ASX:GCR),https://www.listcorp.com/asx/gcr/golden-cross-resources-ltd,3291770,0.003,0,0,Materials
HT8,ASX:HT8,Harris Technology Group (ASX:HT8),https://www.listcorp.com/asx/ht8/harris-technology-group,3290490,0.011,0,0,Consumer Discretionary
FRS,ASX:FRS,Forrestania Resources Limited (ASX:FRS),https://www.listcorp.com/asx/frs/forrestania-resources-limited,3262870,0.015,0,0,Materials
C1X,ASX:C1X,Cosmos Exploration Limited (ASX:C1X),https://www.listcorp.com/asx/c1x/cosmos-exploration-limited,3255200,0.039,0,0,Materials
FTC,ASX:FTC,FinTech Chain Limited (ASX:FTC),https://www.listcorp.com/asx/ftc/fintech-chain-limited,3253850,0.005,0,0,Financials
FIN,ASX:FIN,Fin Resources Limited (ASX:FIN),https://www.listcorp.com/asx/fin/fin-resources-limited,3246340,0.005,0,0,Materials
BIM,ASX:BIM,Bindi Metals Limited (ASX:BIM),https://www.listcorp.com/asx/bim/bindi-metals-limited,3225000,0.08,0,0,Materials
TAS,ASX:TAS,Tasman Resources Ltd (ASX:TAS),https://www.listcorp.com/asx/tas/tasman-resources,3221000,0.004,0,0,Materials
RCR,ASX:RCR,Rincon Resources Limited (ASX:RCR),https://www.listcorp.com/asx/rcr/rincon-resources-limited,3218190,0.011,0,0,Materials
MTL,ASX:GMTL,Global X Green Metal Miners ETF (ASX:GMTL),https://www.listcorp.com/asx/gmtl/global-x-green-metal-miners-etf,3214830,8.03,0,0,Unclassified
PBL,ASX:PBL,Parabellum Resources Limited (ASX:PBL),https://www.listcorp.com/asx/pbl/parabellum-resources-limited,3177300,0.051,0,0,Materials
HCT,ASX:HCT,Holista Colltech Limited (ASX:HCT),https://www.listcorp.com/asx/hct/holista-colltech,3143430,0.011,0,0,Consumer Staples
TEM,ASX:TEM,Tempest Minerals Limited (ASX:TEM),https://www.listcorp.com/asx/tem/tempest-minerals-limited,3136350,0.005,0,0,Materials
WYX,ASX:WYX,Western Yilgarn NL (ASX:WYX),https://www.listcorp.com/asx/wyx/western-yilgarn-nl,3132850,0.031,0,0,Materials
OLY,ASX:OLY,Olympio Metals Limited (ASX:OLY),https://www.listcorp.com/asx/oly/olympio-metals-limited,3131150,0.036,0,0,Materials
PFT,ASX:PFT,Pure Foods Tasmania Limited (ASX:PFT),https://www.listcorp.com/asx/pft/pure-foods-tasmania-limited,3114790,0.021,0,0,Consumer Staples
CTN,ASX:CTN,Catalina Resources Ltd (ASX:CTN),https://www.listcorp.com/asx/ctn/catalina-resources-ltd,3109400,0.0025,0,0,Materials
ALB,ASX:ALB,Albion Resources Limited (ASX:ALB),https://www.listcorp.com/asx/alb/albion-resources-limited,3067530,0.047,0,0,Materials
NPM,ASX:NPM,New Peak Metals Limited (ASX:NPM),https://www.listcorp.com/asx/npm/new-peak-metals-limited,3054050,0.01,0,0,Materials
DAF,ASX:DAF,Discovery Alaska Limited (ASX:DAF),https://www.listcorp.com/asx/daf/discovery-alaska-limited,3045050,0.013,0,0,Materials
MOH,ASX:MOH,Moho Resources Limited (ASX:MOH),https://www.listcorp.com/asx/moh/moho-resources-limited,3032880,0.0045,0,0,Materials
ANN,ASX:TANN,BetaShares Solar ETF (ASX:TANN),https://www.listcorp.com/asx/tann/betashares-solar-etf,3028780,6.73,0,0,Unclassified
CGO,ASX:CGO,CPT Global Limited (ASX:CGO),https://www.listcorp.com/asx/cgo/cpt-global,3016610,0.072,0,0,Information Technology
AOK,ASX:AOK,Australian Oil Company Limited (ASX:AOK),https://www.listcorp.com/asx/aok/australian-oil-company-limited,3005350,0.003,0,0,Energy
WSR,ASX:WSR,Westar Resources Limited (ASX:WSR),https://www.listcorp.com/asx/wsr/westar-resources-limited,2990440,0.008,0,0,Materials
TMB,ASX:TMB,Tambourah Metals Ltd (ASX:TMB),https://www.listcorp.com/asx/tmb/tambourah-metals-ltd,2985930,0.027,0,0,Materials
SRI,ASX:SRI,Sipa Resources Limited (ASX:SRI),https://www.listcorp.com/asx/sri/sipa-resources-limited,2966060,0.013,0,0,Materials
AVW,ASX:AVW,Avira Resources Limited (ASX:AVW),https://www.listcorp.com/asx/avw/avira-resources-limited,2938790,0.001,0,0,Materials
KOR,ASX:KOR,Korab Resources Limited (ASX:KOR),https://www.listcorp.com/asx/kor/korab-resources-limited,2936400,0.008,0,0,Materials
XST,ASX:XST,Xstate Resources Limited (ASX:XST),https://www.listcorp.com/asx/xst/xstate-resources-limited,2893670,0.009,0,0,Energy
AAJ,ASX:AAJ,Aruma Resources Limited (ASX:AAJ),https://www.listcorp.com/asx/aaj/aruma-resources,2886760,0.013,0,0,Materials
ADC,ASX:ADC,ACDC Metals Limited (ASX:ADC),https://www.listcorp.com/asx/adc/acdc-metals-limited,2883770,0.057,0,0,Materials
WC1,ASX:WC1,West Cobar Metals Limited (ASX:WC1),https://www.listcorp.com/asx/wc1/west-cobar-metals-limited,2866800,0.018,0,0,Materials
PLG,ASX:PLG,Pearl Gull Iron Limited (ASX:PLG),https://www.listcorp.com/asx/plg/pearl-gull-iron-limited,2863580,0.014,0,0,Materials
AUR,ASX:AUR,Auris Minerals Limited (ASX:AUR),https://www.listcorp.com/asx/aur/auris-minerals-limited,2859760,0.007,0,0,Materials
M3M,ASX:M3M,M3 Mining Limited (ASX:M3M),https://www.listcorp.com/asx/m3m/m3-mining-limited,2849380,0.034,0,0,Materials
ACS,ASX:ACS,Accent Resources NL (ASX:ACS),https://www.listcorp.com/asx/acs/accent-resources,2838760,0.006,0,0,Materials
BOA,ASX:BOA,Boadicea Resources Ltd (ASX:BOA),https://www.listcorp.com/asx/boa/boadicea-resources,2837120,0.023,0,0,Materials
LM1,ASX:LM1,Leeuwin Metals Ltd (ASX:LM1),https://www.listcorp.com/asx/lm1/leeuwin-metals-ltd,2811100,0.06,0,0,Materials
DUN,ASX:DUN,Dundas Minerals Limited (ASX:DUN),https://www.listcorp.com/asx/dun/dundas-minerals-limited,2787680,0.03,0,0,Materials
RDS,ASX:RDS,Redstone Resources (ASX:RDS),https://www.listcorp.com/asx/rds/redstone-resources,2776140,0.003,0,0,Materials
AS2,ASX:AS2,Askari Metals Limited (ASX:AS2),https://www.listcorp.com/asx/as2/askari-metals-limited,2773610,0.013,0,0,Materials
CUL,ASX:CUL,Cullen Resources Limited (ASX:CUL),https://www.listcorp.com/asx/cul/cullen-resources,2773610,0.005,0,0,Materials
TX3,ASX:TX3,Trinex Minerals Limited (ASX:TX3),https://www.listcorp.com/asx/tx3/trinex-minerals-limited,2742980,0.002,0,0,Materials
LMS,ASX:LMS,Litchfield Minerals Limited (ASX:LMS),https://www.listcorp.com/asx/lms/litchfield-minerals-limited,2736500,0.097,0,0,Unclassified
HYD,ASX:HYD,Hydrix Limited (ASX:HYD),https://www.listcorp.com/asx/hyd/hydrix-limited,2727690,0.01,0,0,Information Technology
WEL,ASX:WEL,Winchester Energy Limited (ASX:WEL),https://www.listcorp.com/asx/wel/winchester-energy-limited,2726040,0.002,0,0,Energy
HRE,ASX:HRE,Heavy Rare Earths Limited (ASX:HRE),https://www.listcorp.com/asx/hre/heavy-rare-earths-limited,2696800,0.032,0,0,Materials
MOM,ASX:MOM,Moab Minerals Limited (ASX:MOM),https://www.listcorp.com/asx/mom/moab-minerals-limited,2678580,0.003,0,0,Materials
CDR,ASX:CDR,Codrus Minerals Limited (ASX:CDR),https://www.listcorp.com/asx/cdr/codrus-minerals-limited,2646200,0.016,0,0,Materials
DMM,ASX:DMM,DMC Mining Limited (ASX:DMM),https://www.listcorp.com/asx/dmm/dmc-mining-limited,2641950,0.058,0,0,Materials
LKY,ASX:LKY,Locksley Resources Limited (ASX:LKY),https://www.listcorp.com/asx/lky/locksley-resources-limited,2640000,0.018,0,0,Materials
LYK,ASX:LYK,Lykos Metals Limited (ASX:LYK),https://www.listcorp.com/asx/lyk/lykos-metals-limited,2636980,0.014,0,0,Materials
CTQ,ASX:CTQ,Careteq Limited (ASX:CTQ),https://www.listcorp.com/asx/ctq/careteq-limited,2608310,0.011,0,0,Health Care
AM7,ASX:AM7,Arcadia Minerals Limited (ASX:AM7),https://www.listcorp.com/asx/am7/arcadia-minerals-limited,2575100,0.022,0,0,Materials
GSM,ASX:GSM,Golden State Mining Limited (ASX:GSM),https://www.listcorp.com/asx/gsm/golden-state-mining-limited,2514340,0.009,0,0,Materials
GFD,ASX:GGFD,Betashares Geared Long U.S. Treasury Bond Fund Currency Hedged (hedge fund) (ASX:GGFD),https://www.listcorp.com/asx/ggfd/betashares-geared-long-u.s.-treasury-bond-fund-currency-hedged-hedge-fund,2508750,20.07,0,0,Unclassified
GNM,ASX:GNM,Great Northern Minerals Limited (ASX:GNM),https://www.listcorp.com/asx/gnm/great-northern-minerals-limited,2474060,0.016,0,0,Materials
ADD,ASX:ADD,Adavale Resources Limited (ASX:ADD),https://www.listcorp.com/asx/add/adavale-resources,2469860,0.002,0,0,Materials
SIG,ASX:USIG,Global  X  USD  Corporate  Bond  ETF (Currency Hedged) (ASX:USIG),https://www.listcorp.com/asx/usig/global-x-usd-corporate-bond-etf-currency-hedged,2455920,9.82,0,0,Unclassified
KFM,ASX:KFM,Kingfisher Mining Limited (ASX:KFM),https://www.listcorp.com/asx/kfm/kingfisher-mining-limited,2417180,0.045,0,0,Materials
AUH,ASX:AUH,AustChina Holdings Limited (ASX:AUH),https://www.listcorp.com/asx/auh/austchina-holdings-limited,2400380,0.001,0,0,Energy
H2G,ASX:H2G,GreenHy2 Limited (ASX:H2G),https://www.listcorp.com/asx/h2g/greenhy2-limited,2392740,0.004,0,0,Industrials
VIP,ASX:VIP,VIP Gloves Limited (ASX:VIP),https://www.listcorp.com/asx/vip/vip-gloves-limited,2360340,0.003,0,0,Health Care
SKN,ASX:SKN,Skin Elements Limited (ASX:SKN),https://www.listcorp.com/asx/skn/skin-elements-limited,2357940,0.003,0,0,Consumer Staples
CMO,ASX:CMO,Cosmo Metals Limited (ASX:CMO),https://www.listcorp.com/asx/cmo/cosmo-metals-limited,2357870,0.018,0,0,Materials
CR9,ASX:CR9,Corella Resources Ltd (ASX:CR9),https://www.listcorp.com/asx/cr9/corella-resources-ltd,2325460,0.005,0,0,Materials
EAT,ASX:IEAT,Betashares Future of Food ETF (ASX:IEAT),https://www.listcorp.com/asx/ieat/betashares-future-of-food-etf,2314960,11.62,0,0,Unclassified
T3D,ASX:T3D,333D Limited (ASX:T3D),https://www.listcorp.com/asx/t3d/333d-limited,2290380,0.013,0,0,Industrials
PIM,ASX:PIM,Pinnacle Minerals Limited (ASX:PIM),https://www.listcorp.com/asx/pim/pinnacle-minerals-limited,2273170,0.05,0,0,Materials
WBE,ASX:WBE,Whitebark Energy Limited (ASX:WBE),https://www.listcorp.com/asx/wbe/whitebark-energy-limited,2271000,0.009,0,0,Energy
KEY,ASX:KEY,Key Petroleum Limited (ASX:KEY),https://www.listcorp.com/asx/key/key-petroleum-limited,2262930,0.001,0,0,Energy
HXL,ASX:HXL,Hexima Limited (ASX:HXL),https://www.listcorp.com/asx/hxl/hexima-limited,2255040,0.013,0,0,Health Care
OCN,ASX:OCN,Oceana Lithium Limited (ASX:OCN),https://www.listcorp.com/asx/ocn/oceana-lithium-limited,2227450,0.027,0,0,Materials
CT1,ASX:CT1,Constellation Technologies Limited (ASX:CT1),https://www.listcorp.com/asx/ct1/constellation-technologies-limited,2212100,0.002,0,0,Information Technology
CNJ,ASX:CNJ,Conico Ltd (ASX:CNJ),https://www.listcorp.com/asx/cnj/conico-ltd,2201530,0.001,0,0,Materials
